image_name,slice,mean_HistANG_a1,mean_HistLEN_a1,mean_HistSTR_a1,mean_HistWID_a1,mean_HistANG_a2,mean_HistLEN_a2,mean_HistSTR_a2,mean_HistWID_a2,mean_HistANG_cell,mean_HistLEN_cell,mean_HistSTR_cell,mean_HistWID_cell,median_HistANG_a1,median_HistLEN_a1,median_HistSTR_a1,median_HistWID_a1,median_HistANG_a2,median_HistLEN_a2,median_HistSTR_a2,median_HistWID_a2,median_HistANG_cell,median_HistLEN_cell,median_HistSTR_cell,median_HistWID_cell,fibercount,fibercount,fibercount,std_HistANG_a1,std_HistLEN_a1,std_HistSTR_a1,std_HistWID_a1,std_HistANG_a2,std_HistLEN_a2,std_HistSTR_a2,std_HistWID_a2,std_HistANG_cell,std_HistLEN_cell,std_HistSTR_cell,std_HistWID_cell,z_depth,z_depth,z_depth,position,slice_full_corrm,texture3d_mean_full_autoc,texture3d_mean_a1_masked_autoc,texture3d_mean_a2_masked_autoc,texture3d_mean_cell_masked_autoc,texture3d_mean_full_indnc,texture3d_mean_a1_masked_indnc,texture3d_mean_a2_masked_indnc,texture3d_mean_cell_masked_indnc,texture3d_mean_full_inf1h,texture3d_mean_a1_masked_inf1h,texture3d_mean_a2_masked_inf1h,texture3d_mean_cell_masked_inf1h,texture3d_mean_full_idmnc,texture3d_mean_a1_masked_idmnc,texture3d_mean_a2_masked_idmnc,texture3d_mean_cell_masked_idmnc,texture3d_mean_full_svarh,texture3d_mean_a1_masked_svarh,texture3d_mean_a2_masked_svarh,texture3d_mean_cell_masked_svarh,texture3d_mean_full_inf2h,texture3d_mean_a1_masked_inf2h,texture3d_mean_a2_masked_inf2h,texture3d_mean_cell_masked_inf2h,texture3d_mean_full_sosvh,texture3d_mean_a1_masked_sosvh,texture3d_mean_a2_masked_sosvh,texture3d_mean_cell_masked_sosvh,texture3d_mean_full_maxpr,texture3d_mean_a1_masked_maxpr,texture3d_mean_a2_masked_maxpr,texture3d_mean_cell_masked_maxpr,texture3d_mean_full_cprom,texture3d_mean_a1_masked_cprom,texture3d_mean_a2_masked_cprom,texture3d_mean_cell_masked_cprom,texture3d_mean_full_savgh,texture3d_mean_a1_masked_savgh,texture3d_mean_a2_masked_savgh,texture3d_mean_cell_masked_savgh,texture3d_mean_full_dvarh,texture3d_mean_a1_masked_dvarh,texture3d_mean_a2_masked_dvarh,texture3d_mean_cell_masked_dvarh,texture3d_mean_full_senth,texture3d_mean_a1_masked_senth,texture3d_mean_a2_masked_senth,texture3d_mean_cell_masked_senth,texture3d_mean_full_contr,texture3d_mean_a1_masked_contr,texture3d_mean_a2_masked_contr,texture3d_mean_cell_masked_contr,texture3d_mean_full_corrm,texture3d_mean_a1_masked_corrm,texture3d_mean_a2_masked_corrm,texture3d_mean_cell_masked_corrm,texture3d_mean_full_corrp,texture3d_mean_a1_masked_corrp,texture3d_mean_a2_masked_corrp,texture3d_mean_cell_masked_corrp,texture3d_mean_full_cshad,texture3d_mean_a1_masked_cshad,texture3d_mean_a2_masked_cshad,texture3d_mean_cell_masked_cshad,texture3d_mean_full_denth,texture3d_mean_a1_masked_denth,texture3d_mean_a2_masked_denth,texture3d_mean_cell_masked_denth,texture3d_mean_full_dissi,texture3d_mean_a1_masked_dissi,texture3d_mean_a2_masked_dissi,texture3d_mean_cell_masked_dissi,texture3d_mean_full_energ,texture3d_mean_a1_masked_energ,texture3d_mean_a2_masked_energ,texture3d_mean_cell_masked_energ,texture3d_mean_full_entro,texture3d_mean_a1_masked_entro,texture3d_mean_a2_masked_entro,texture3d_mean_cell_masked_entro,texture3d_mean_full_homom,texture3d_mean_a1_masked_homom,texture3d_mean_a2_masked_homom,texture3d_mean_cell_masked_homom,texture3d_mean_full_homop,texture3d_mean_a1_masked_homop,texture3d_mean_a2_masked_homop,texture3d_mean_cell_masked_homop,texture3d_median_full_autoc,texture3d_median_a1_masked_autoc,texture3d_median_a2_masked_autoc,texture3d_median_cell_masked_autoc,texture3d_median_full_indnc,texture3d_median_a1_masked_indnc,texture3d_median_a2_masked_indnc,texture3d_median_cell_masked_indnc,texture3d_median_full_inf1h,texture3d_median_a1_masked_inf1h,texture3d_median_a2_masked_inf1h,texture3d_median_cell_masked_inf1h,texture3d_median_full_idmnc,texture3d_median_a1_masked_idmnc,texture3d_median_a2_masked_idmnc,texture3d_median_cell_masked_idmnc,texture3d_median_full_svarh,texture3d_median_a1_masked_svarh,texture3d_median_a2_masked_svarh,texture3d_median_cell_masked_svarh,texture3d_median_full_inf2h,texture3d_median_a1_masked_inf2h,texture3d_median_a2_masked_inf2h,texture3d_median_cell_masked_inf2h,texture3d_median_full_sosvh,texture3d_median_a1_masked_sosvh,texture3d_median_a2_masked_sosvh,texture3d_median_cell_masked_sosvh,texture3d_median_full_maxpr,texture3d_median_a1_masked_maxpr,texture3d_median_a2_masked_maxpr,texture3d_median_cell_masked_maxpr,texture3d_median_full_cprom,texture3d_median_a1_masked_cprom,texture3d_median_a2_masked_cprom,texture3d_median_cell_masked_cprom,texture3d_median_full_savgh,texture3d_median_a1_masked_savgh,texture3d_median_a2_masked_savgh,texture3d_median_cell_masked_savgh,texture3d_median_full_dvarh,texture3d_median_a1_masked_dvarh,texture3d_median_a2_masked_dvarh,texture3d_median_cell_masked_dvarh,texture3d_median_full_senth,texture3d_median_a1_masked_senth,texture3d_median_a2_masked_senth,texture3d_median_cell_masked_senth,texture3d_median_full_corrm,texture3d_median_a1_masked_corrm,texture3d_median_a2_masked_corrm,texture3d_median_cell_masked_corrm,texture3d_median_full_corrp,texture3d_median_a1_masked_corrp,texture3d_median_a2_masked_corrp,texture3d_median_cell_masked_corrp,texture3d_median_full_cshad,texture3d_median_a1_masked_cshad,texture3d_median_a2_masked_cshad,texture3d_median_cell_masked_cshad,texture3d_median_full_denth,texture3d_median_a1_masked_denth,texture3d_median_a2_masked_denth,texture3d_median_cell_masked_denth,texture3d_median_full_dissi,texture3d_median_a1_masked_dissi,texture3d_median_a2_masked_dissi,texture3d_median_cell_masked_dissi,texture3d_median_full_energ,texture3d_median_a1_masked_energ,texture3d_median_a2_masked_energ,texture3d_median_cell_masked_energ,texture3d_median_full_entro,texture3d_median_a1_masked_entro,texture3d_median_a2_masked_entro,texture3d_median_cell_masked_entro,texture3d_median_full_homom,texture3d_median_a1_masked_homom,texture3d_median_a2_masked_homom,texture3d_median_cell_masked_homom,texture3d_median_full_homop,texture3d_median_a1_masked_homop,texture3d_median_a2_masked_homop,texture3d_median_cell_masked_homop,texture3d_std_full_autoc,texture3d_std_a1_masked_autoc,texture3d_std_a2_masked_autoc,texture3d_std_cell_masked_autoc,texture3d_std_full_indnc,texture3d_std_a1_masked_indnc,texture3d_std_a2_masked_indnc,texture3d_std_cell_masked_indnc,texture3d_std_full_inf1h,texture3d_std_a1_masked_inf1h,texture3d_std_a2_masked_inf1h,texture3d_std_cell_masked_inf1h,texture3d_std_full_idmnc,texture3d_std_a1_masked_idmnc,texture3d_std_a2_masked_idmnc,texture3d_std_cell_masked_idmnc,texture3d_std_full_svarh,texture3d_std_a1_masked_svarh,texture3d_std_a2_masked_svarh,texture3d_std_cell_masked_svarh,texture3d_std_full_inf2h,texture3d_std_a1_masked_inf2h,texture3d_std_a2_masked_inf2h,texture3d_std_cell_masked_inf2h,texture3d_std_full_sosvh,texture3d_std_a1_masked_sosvh,texture3d_std_a2_masked_sosvh,texture3d_std_cell_masked_sosvh,texture3d_std_full_maxpr,texture3d_std_a1_masked_maxpr,texture3d_std_a2_masked_maxpr,texture3d_std_cell_masked_maxpr,texture3d_std_full_cprom,texture3d_std_a1_masked_cprom,texture3d_std_a2_masked_cprom,texture3d_std_cell_masked_cprom,texture3d_std_full_savgh,texture3d_std_a1_masked_savgh,texture3d_std_a2_masked_savgh,texture3d_std_cell_masked_savgh,texture3d_std_full_dvarh,texture3d_std_a1_masked_dvarh,texture3d_std_a2_masked_dvarh,texture3d_std_cell_masked_dvarh,texture3d_std_full_senth,texture3d_std_a1_masked_senth,texture3d_std_a2_masked_senth,texture3d_std_cell_masked_senth,texture3d_std_full_contr,texture3d_std_a1_masked_contr,texture3d_std_a2_masked_contr,texture3d_std_cell_masked_contr,texture3d_std_full_corrm,texture3d_std_a1_masked_corrm,texture3d_std_a2_masked_corrm,texture3d_std_cell_masked_corrm,texture3d_std_full_corrp,texture3d_std_a1_masked_corrp,texture3d_std_a2_masked_corrp,texture3d_std_cell_masked_corrp,texture3d_std_full_cshad,texture3d_std_a1_masked_cshad,texture3d_std_a2_masked_cshad,texture3d_std_cell_masked_cshad,texture3d_std_full_denth,texture3d_std_a1_masked_denth,texture3d_std_a2_masked_denth,texture3d_std_cell_masked_denth,texture3d_std_full_dissi,texture3d_std_a1_masked_dissi,texture3d_std_a2_masked_dissi,texture3d_std_cell_masked_dissi,texture3d_std_full_energ,texture3d_std_a1_masked_energ,texture3d_std_a2_masked_energ,texture3d_std_cell_masked_energ,texture3d_std_full_entro,texture3d_std_a1_masked_entro,texture3d_std_a2_masked_entro,texture3d_std_cell_masked_entro,texture3d_std_full_homom,texture3d_std_a1_masked_homom,texture3d_std_a2_masked_homom,texture3d_std_cell_masked_homom,texture3d_std_full_homop,texture3d_std_a1_masked_homop,texture3d_std_a2_masked_homop,texture3d_std_cell_masked_homop,distance3d_full_sosvh,fibercount,bin_num3d_full_maxpr
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,1,103.6103333,40.59183333,0.9221,4.0112,85.52541579,42.36389474,0.907312632,3.956005263,110.8688002,59.09621132,0.90837517,4.390179623,105.998,38.149,0.91766,4.1916,88.363,40.125,0.90924,4.0869,122.01,50.95,0.92294,4.4252,6.0,19.0,265.0,52.6845558,7.775301675,0.041742189,0.917741505,49.80901758,12.10385041,0.043933921,0.792492245,52.03256444,29.14823254,0.055078033,0.736765094,2.0,2.0,2.0,5,1,4363.29089562443,5713.592011834319,5386.8927835051545,6603.857142857143,64256.750051276205,63652.70798816568,63791.83777614139,63299.42857142857,64067.16614151001,63839.252682145714,63690.26344397416,64323.177777777775,65348.692223108475,65247.7449704142,65266.71207658321,65225.47619047619,4583.486047174111,5628.377810650888,5472.078645066274,6372.142857142857,11190.55244797548,8913.612456747405,11613.648907103825,14622.375,3661.6139186417504,4989.7701183431955,4600.498748159058,6001.142857142857,51708.07514243391,45521.23165680473,47004.86634756996,40585.28571428572,125.882231437787,211.19476971116316,305.4509331727875,87.27777777777777,16586.45125911577,18830.44526627219,18420.673048600882,20692.0,2692.518422200198,3436.841530054645,3321.0186634557494,3248.5555555555557,16355.019781962339,21446.02068696331,20701.42875777644,22346.722222222223,2692.5184301288405,3436.841530054645,3321.0187637969093,3248.5555555555557,21229.521724700928,20916.459567654125,21261.534551124972,20225.155555555557,16501.967697143555,14526.658927141714,14552.35103586545,14425.622222222222,12404.869205474854,9271.05732586069,9354.031811093784,8641.711111111112,17680.912562933598,21966.976580796254,21313.98675496689,23988.0,7940.906212091179,10279.709211553474,9876.077162351998,10670.055555555555,47006.47000911577,39820.36952662722,41578.32452135493,32625.95238095238,14039.732233894945,18827.667837626854,18038.741922536625,19065.0,59849.93514129444,57257.55917159763,57876.68343151694,55474.666666666664,59813.521758204195,57152.352662721896,57780.52827687776,55474.666666666664,3726.0,4456.0,4456.0,7154.0,64820.0,63729.5,64054.0,62974.0,65535.0,65535.0,65535.0,65535.0,65436.0,65283.0,65328.0,65180.0,3671.0,4907.5,5277.0,7080.0,9231.5,7538.0,9886.5,15359.5,3087.0,3227.5,3087.0,6245.0,59072.0,47969.0,51444.5,38417.0,46.0,100.0,93.0,87.5,15690.0,17524.0,17524.0,21692.0,2131.0,3473.5,3242.0,3321.5,16130.0,24006.5,22923.0,22471.5,19552.0,16984.0,16984.0,16984.0,16833.0,13934.0,14336.0,13934.0,13391.0,5749.0,5915.0,5645.0,19590.0,24824.5,24248.0,24413.5,6932.0,11282.5,10582.0,10908.5,53739.0,37212.0,41856.5,27624.0,13526.0,20806.5,19802.0,19239.0,62323.0,57425.0,58879.5,54010.0,62323.0,57410.5,58871.5,54010.0,2388.541834468467,3380.2845266602617,3083.8192704701232,1881.7172067711194,1411.9177207056819,1654.3051633857729,1647.8707213424823,988.8419668350194,3776.6163472375374,4183.985565315855,4405.8565139719285,2220.775503075835,221.07891201635428,282.4035229114711,304.2635562319551,136.92911584626518,2029.2579150379686,2775.893532807763,2634.6583472857474,2256.6144951213614,8652.556354405066,7064.456955940504,8455.349040739742,5911.096512862482,2307.5059947422465,3407.186686068503,3222.645064950891,2026.7189126813832,15955.044364230102,17884.343162904373,17704.47063124393,12828.443743133783,630.1035445791173,379.75191160499503,2013.5487415426933,38.67069742720155,3934.394729620171,4946.979793368708,4378.653553817044,3027.3092563088653,2508.056790182895,2459.8888371637154,2922.9950278823853,512.2008310790062,10675.042175535607,10789.497462356825,10952.547916637342,4141.868148091249,2508.0568307735302,2459.8888371637154,2922.995288827549,512.2008310790062,5725.150256119067,6276.644141672482,6622.099893260624,5719.281392139149,2189.9843010696445,888.2672871050935,878.2936121312989,639.918303427655,4272.486321610507,3695.228411550117,3859.5272215582404,3509.103010566295,9767.40059278793,9146.41031564925,9391.66369628786,1343.8766477785246,6299.858765930599,6105.389337773094,6277.670623529223,1682.370631388347,19049.910943301893,20747.096879392968,20658.665833058436,14932.952728385924,9899.701940291763,10255.902405292723,10324.928165888956,3826.8479341503908,6213.881562813458,7131.288973033761,7064.990515332853,4450.113367558964,6286.317553512292,7296.039626810153,7228.878886509845,4450.113367558964,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,2,,,,,,,,,112.8778639,60.14901128,0.911120301,4.374930451,,,,,,,,,122.155,48.5075,0.924535,4.3852,,,266.0,,,,,,,,,51.32434125,34.7904773,0.063539169,0.825135586,,,4.0,5,2,4355.111851679871,,,,64144.909406481645,,,,63572.72542953491,,,,65330.90554445017,,,,4393.112355669315,,,,11742.937164376874,,,,3674.61209801179,,,,50355.9367238421,,,,147.69078472683194,,,,16618.832777434865,,,,2664.8250290435008,,,,16634.16438621402,,,,2664.824993187327,,,,21938.60699081421,,,,16537.204669952393,,,,12446.73966217041,,,,17753.58463491244,,,,7837.719195961161,,,,45006.5286396249,,,,14327.20191328543,,,,59362.94633361836,,,,59317.9299284788,,,,3938.0,,,,64600.0,,,,65535.0,,,,65405.0,,,,3559.0,,,,9185.0,,,,3087.0,,,,56772.0,,,,51.0,,,,16087.0,,,,2079.0,,,,16417.5,,,,21086.0,,,,16898.0,,,,13391.0,,,,19432.5,,,,6857.0,,,,49792.0,,,,13804.0,,,,61334.0,,,,61331.0,,,,2128.2608983493146,,,,1398.7958600058337,,,,4674.966323133228,,,,223.67068688197517,,,,1765.395575801008,,,,9375.97350480656,,,,2070.7331447494657,,,,15973.293216263937,,,,584.2154672980655,,,,3614.4985396672705,,,,2468.1074185889506,,,,10780.399878259639,,,,2468.107245442616,,,,6500.469581982122,,,,2172.821438268921,,,,4293.92925631974,,,,9738.094416279842,,,,6167.5627061008345,,,,18972.46563064817,,,,9996.747959992008,,,,6126.377058509411,,,,6213.374422555899,,,,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,3,99.04881,50.9306,0.88132,4.03132,105.5670063,45.221375,0.8991225,4.48310625,110.0993029,58.65412635,0.903274585,4.481487004,115.605,44.2285,0.896785,4.0616,103.635,43.0015,0.90624,4.4456,124.7,49.419,0.91704,4.4457,10.0,16.0,277.0,55.15995846,21.17625753,0.06487247,0.627315464,46.81813676,12.20480763,0.050222721,0.858532507,52.19456906,27.59423158,0.070177547,0.819769789,6.0,6.0,6.0,5,3,4347.787465667915,2858.0324333223575,2932.6308970751816,2731.1739130434785,64082.08347343598,64780.039677313136,64692.320225086696,64896.391304347824,63239.04578399658,63745.03893005149,63780.13198833252,64918.63265306123,65321.24450547926,65430.11294040171,65416.77373552313,65446.57971014493,4307.982238868081,3033.6010865986173,3034.3118497677156,3060.768115942029,11760.84863855162,10056.382442748092,10197.524072727272,6765.4,3691.0464863365237,2476.8221929535725,2560.379964666623,2332.855072463768,49638.03278679428,57347.79453407969,56343.724137931036,59073.47826086957,151.68719195101087,21.38104976141786,25.730349054090063,19.5,16634.6966625052,13585.231478432665,13734.959955506118,13333.202898550724,2656.683040132496,944.8113831899404,1049.179080003452,1025.125,16753.5116977372,10765.275093756894,11565.187537757833,11401.625,2656.683053597517,944.8113831899404,1049.179080003452,1025.125,22361.329174041748,19953.57176943363,20096.582839086048,18967.88775510204,16558.604164123535,19524.384528444054,19527.7301895965,19477.561224489797,12465.967803955078,13446.300389300515,13449.505007292173,13435.326530612245,17801.76964041661,11388.54246635782,12056.742211098644,12555.225,7825.249715551427,3767.139863225237,4143.036851644084,4101.175,43990.75610486892,53112.28284491274,51896.77111823595,55124.42028985507,14399.725959887703,8668.154643723803,9366.948045223095,9256.475,59087.16379525593,62140.29404017122,61754.515671007,62661.07246376811,59038.39707587737,62138.785808363515,61747.89851468952,62661.07246376811,4033.0,2536.0,2558.0,2469.0,64438.0,65240.0,65176.0,65440.0,65535.0,65535.0,65535.0,65535.0,65382.0,65494.0,65485.0,65522.0,3531.0,3100.0,3083.0,3258.0,9085.0,7700.5,7999.0,5493.0,3087.0,2015.0,2015.0,2015.0,55049.0,62885.0,62301.0,64684.0,52.0,11.0,13.0,18.5,16267.0,12898.0,12953.0,12723.0,2064.0,691.0,750.0,967.5,16780.0,9090.0,9847.0,12321.0,21893.5,17945.0,17945.0,17945.0,16933.0,19440.0,19440.0,19440.0,13391.0,13399.0,13399.0,13391.0,19499.0,11237.0,11859.0,13991.5,6913.0,2762.0,2994.0,3870.5,47123.0,60450.0,59387.0,63855.0,14093.0,7262.0,7862.0,9862.0,60603.0,64207.0,63918.0,65109.0,60599.0,64207.0,63918.0,65109.0,1985.7604096808263,666.0345856242883,789.3141617667062,411.82833614250677,1392.803172307057,921.6534233835771,1005.9102081744351,825.9250276076717,5346.796575446234,4689.882244232365,4519.525423730227,1791.78340293,225.0851521503076,128.3745077684621,144.02068589231075,114.374848481357,1663.940757789445,369.28924124572063,389.974298208696,399.00449109119444,9578.693575265392,7852.53127100647,7951.458192743504,4222.425208337028,1973.9298547728417,774.3184375954094,915.1126188536496,488.2280375779013,15910.358189888242,10945.50258800903,11912.471956886156,8609.60231472066,485.34929684923316,24.179947128048575,38.297563611883845,16.323296235748465,3422.410415139266,1399.1237325752168,1613.672292460139,948.088031436911,2454.7742358133537,878.7276454136223,988.6945112501883,759.8080082330009,10766.672396468644,8299.190835426265,8799.583861198984,7324.990828279241,2454.774255161527,878.7276454136223,988.6945112501883,759.8080082330009,6941.379019405363,5520.007666654675,5506.129548011188,3111.3920530542664,2169.49084975868,516.0387256945103,449.87528853389955,114.41421938946499,4299.325186657109,85.04258521240898,95.22976232097162,72.58419115985723,9742.784695726798,7436.770117438937,7737.882325925825,7308.52450049769,6113.921264456629,3491.4788919179073,3801.904582133754,3039.6623816429023,18833.83457303023,14511.800115164715,15408.907551344762,13256.517171527696,9946.980681603613,7099.5609102051785,7597.965581049015,6308.755059389689,6086.89954315088,4142.236176883769,4496.591338089426,3716.788356955663,6180.25483488551,4145.1871273919505,4513.472690893334,3716.788356955663,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,4,,,,,,,,,111.1944884,57.55113718,0.897702419,4.486591336,,,,,,,,,125.91,50.039,0.91243,4.4715,,,277.0,,,,,,,,,51.3034769,27.19505614,0.068108033,0.85483895,,,8.0,5,4,4325.3856804948055,,,,64107.75024284766,,,,63406.4308013916,,,,65326.1447591555,,,,4320.673530428674,,,,11325.631267874165,,,,3672.453096101815,,,,49900.15890743251,,,,135.81196764919258,,,,16592.16570716689,,,,2580.3507619758084,,,,16436.365348750467,,,,2580.3507619758084,,,,22196.33323287964,,,,16549.28476715088,,,,12451.11918258667,,,,17508.24447833964,,,,7659.169373101721,,,,44361.972367503964,,,,14105.514167155112,,,,59193.262226076076,,,,59149.38244252605,,,,3984.0,,,,64513.0,,,,65535.0,,,,65393.0,,,,3529.0,,,,8950.0,,,,3087.0,,,,55854.0,,,,48.0,,,,16169.0,,,,1986.0,,,,16137.0,,,,21874.0,,,,16935.0,,,,13391.0,,,,19072.0,,,,6617.0,,,,48353.0,,,,13513.0,,,,60943.0,,,,60938.0,,,,2002.0729671312408,,,,1383.5962496589977,,,,4952.160475737013,,,,220.35521765894103,,,,1703.0665239449359,,,,9035.076335661071,,,,1998.520748696221,,,,15900.514931259571,,,,399.9833019108383,,,,3432.6197916840733,,,,2403.500583164658,,,,10715.572910246034,,,,2403.5005896132857,,,,6687.868555031376,,,,2171.8985322994226,,,,4283.5001524095005,,,,9693.643882104207,,,,6074.248076328895,,,,18796.02405028915,,,,9890.071428849526,,,,6063.768271462944,,,,6148.172620253902,,,,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,5,94.93796667,39.31533333,0.898064444,4.0124,112.0075455,41.72518182,0.911296818,4.307127273,113.2175109,56.98762838,0.903610845,4.416950676,108.43,38.42,0.90503,4.1507,132.3,37.808,0.927275,4.31865,125.29,47.819,0.914355,4.39535,9.0,22.0,296.0,53.91690103,6.014077929,0.048436016,0.582183188,48.14875732,9.721301758,0.040708872,0.69599839,47.73715638,26.34787652,0.051586184,0.770442141,10.0,10.0,10.0,5,5,4283.53586304656,2952.5174524025383,3056.616516343632,2765.875,64158.15080689129,64711.45036264732,64562.0129853515,64822.25,63592.20226287842,64220.83654346695,63727.780136776564,65268.07692307692,65335.19777014502,65420.152765185856,65397.0804068317,65436.25,4331.436173808745,3097.193109700816,3047.6051941406,3085.25,10621.83099034359,9143.906976744185,10004.280042918455,,3611.128404754116,2563.143245693563,2678.9742211987464,2397.625,50460.4879620543,56399.62896645512,54872.79517686944,58318.0,116.55581701931317,21.972327044025157,53.98027964115413,23.0,16516.067342710718,13767.744106980961,13970.704535277937,13414.625,2420.1589128561354,1036.6440523273502,1144.449516014795,1326.5,15715.08340950043,11187.345299665349,12111.420240812151,13573.25,2420.158919384744,1036.6440523273502,1144.449516014795,1326.5,21985.729038238525,19665.580947423216,20217.91339185465,18551.0,16544.618563150645,19503.215859795244,19528.587833010104,19462.30769230769,12437.02851486206,13438.830817282666,13472.649178319894,13427.923076923076,16866.780083827332,11626.50532400365,12553.506885968363,14653.5,7260.074295563158,4117.959233343474,4466.6049421578655,5306.5,45026.71705920837,52394.039437896645,50072.36761977867,54431.375,13413.569705951479,9082.391238211134,9853.126465727551,11323.0,59405.4350179915,61835.150725294654,61177.0595535086,62327.625,59369.2652055392,61831.654805077065,61167.6128062432,62327.625,3880.0,2523.0,2631.0,2463.0,64599.0,65279.5,64963.0,65460.5,65535.0,65535.0,65535.0,65535.0,65405.0,65500.0,65456.0,65524.5,3522.0,3159.0,3030.0,3312.5,8482.0,6936.5,7826.0,,3087.0,2015.0,2015.0,2015.0,56765.0,63245.0,60337.0,64863.0,41.0,9.0,15.0,27.0,15978.0,12862.5,13143.0,12706.0,1802.0,663.0,799.0,1324.5,14885.5,8702.0,10260.0,15028.0,21627.0,17945.0,17945.0,17945.0,16920.0,19440.0,19440.0,19440.0,13391.0,13398.0,13409.0,13391.0,18084.5,10924.0,12374.0,16341.5,6005.0,2650.0,3194.0,5299.0,49814.0,61115.0,55902.0,64218.5,12353.5,6840.0,8191.0,12320.5,61331.0,64386.0,62961.0,65199.0,61327.0,64386.0,62961.0,65199.0,1990.3864744546831,880.9721745152963,1087.322742800187,468.31091101425346,1350.2626210782869,1049.290098071774,1087.569228009201,989.4595431345336,4547.318354390578,3673.0485024580976,4433.889529112774,588.864025252593,209.21552645829155,147.29323833425008,169.0868885129397,137.01893117376153,1730.6115560556213,438.0039181753172,587.7388385312479,400.43437352455146,8481.229038125386,7723.874289194143,7908.323192610825,,1977.848129265559,980.4128369188502,1191.7320829045898,566.6403042274702,15668.296656338782,12697.018112785212,12920.804496294197,10133.868523421843,353.30784014043104,24.726208721304612,573.6801639494173,13.874436925511608,3421.3942440838227,1797.4301457252063,1974.7563219475946,1096.376866946307,2266.479729275885,1022.1831357978815,1195.7607301642684,903.2188273059857,10609.465654839221,9103.221695494638,9199.014453235182,7393.516293855042,2266.479738727807,1022.1831357978815,1195.7607301642684,903.2188273059857,6410.7504008225205,4795.460860253418,5671.083298030209,1971.9978545783306,2216.264575344824,176.38385267961334,383.6738649561265,72.54323338574847,4278.597851215429,79.27594433895445,457.19487100030886,66.00170340279868,9624.513972027828,8033.666520651139,7975.860403091517,7356.5021069799195,5928.575245233835,4025.6824849444424,4096.589690757564,3612.6166071145717,18542.59046132666,15973.139200829883,16196.744624073961,14857.613628519723,9753.126154394256,7902.168879758198,7994.41149542861,6588.784599605606,5947.6407731530835,4708.9330459532985,4824.189737247658,4452.286573702888,6015.247371463115,4716.188272213458,4852.706283283284,4452.286573702888,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,6,,,,,,,,,109.2825208,58.34025939,0.907746587,4.479894198,,,,,,,,,120.17,48.657,0.92001,4.4968,,,293.0,,,,,,,,,50.07271191,29.77450234,0.056917248,0.775797992,,,12.0,5,6,4299.7425806486035,,,,64103.651622574675,,,,63126.40353012085,,,,65327.51227800628,,,,4265.761284402691,,,,11733.571393485401,,,,3606.6947969847797,,,,49798.72746186963,,,,119.18412973755476,,,,16567.204092846587,,,,2431.168282869486,,,,16014.674874381177,,,,2431.168289049994,,,,22482.156269073486,,,,16570.930465698242,,,,12457.589122772217,,,,17117.074580189,,,,7300.522036600968,,,,43981.27058559928,,,,13628.373191428871,,,,59161.4515254816,,,,59124.430026300484,,,,3995.0,,,,64444.0,,,,65535.0,,,,65383.0,,,,3489.0,,,,9324.5,,,,3087.0,,,,55166.0,,,,45.0,,,,16186.0,,,,1871.0,,,,15483.0,,,,22197.0,,,,16929.0,,,,13391.0,,,,18471.0,,,,6242.0,,,,47331.0,,,,12872.0,,,,60639.0,,,,60632.0,,,,1877.4019378699509,,,,1320.8535513840504,,,,5440.218473233928,,,,204.33686833704803,,,,1666.052553783189,,,,9220.732558965276,,,,1856.6586392057675,,,,15447.609699581926,,,,303.12828860654184,,,,3279.22275719474,,,,2201.2112911197137,,,,10461.025692907846,,,,2201.2112988336057,,,,7054.446861080319,,,,2218.62648844243,,,,4289.616069726635,,,,9430.185440583098,,,,5769.8244187653345,,,,18292.669007286397,,,,9592.059861171569,,,,5819.841668897595,,,,5885.239837884087,,,,D1,N1,Q8
