image_name,slice,position,mean_a1_HistANG,mean_a1_HistLEN,mean_a1_HistSTR,mean_a1_HistWID,mean_a2_HistANG,mean_a2_HistLEN,mean_a2_HistSTR,mean_a2_HistWID,mean_cell_HistANG,mean_cell_HistLEN,mean_cell_HistSTR,mean_cell_HistWID,median_a1_HistANG,median_a1_HistLEN,median_a1_HistSTR,median_a1_HistWID,median_a2_HistANG,median_a2_HistLEN,median_a2_HistSTR,median_a2_HistWID,median_cell_HistANG,median_cell_HistLEN,median_cell_HistSTR,median_cell_HistWID,fibercount,fibercount,fibercount,std_a1_HistANG,std_a1_HistLEN,std_a1_HistSTR,std_a1_HistWID,std_a2_HistANG,std_a2_HistLEN,std_a2_HistSTR,std_a2_HistWID,std_cell_HistANG,std_cell_HistLEN,std_cell_HistSTR,std_cell_HistWID,z_depth,z_depth,z_depth,timepoint,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,slice_full_inf1h,timepoint_full_savgh,texture3d_mean_full_autoc,texture3d_mean_a1_masked_autoc,texture3d_mean_a2_masked_autoc,texture3d_mean_cell_masked_autoc,texture3d_mean_full_indnc,texture3d_mean_a1_masked_indnc,texture3d_mean_a2_masked_indnc,texture3d_mean_cell_masked_indnc,texture3d_mean_full_inf1h,texture3d_mean_a1_masked_inf1h,texture3d_mean_a2_masked_inf1h,texture3d_mean_cell_masked_inf1h,texture3d_mean_full_idmnc,texture3d_mean_a1_masked_idmnc,texture3d_mean_a2_masked_idmnc,texture3d_mean_cell_masked_idmnc,texture3d_mean_full_svarh,texture3d_mean_a1_masked_svarh,texture3d_mean_a2_masked_svarh,texture3d_mean_cell_masked_svarh,texture3d_mean_full_inf2h,texture3d_mean_a1_masked_inf2h,texture3d_mean_a2_masked_inf2h,texture3d_mean_cell_masked_inf2h,texture3d_mean_full_sosvh,texture3d_mean_a1_masked_sosvh,texture3d_mean_a2_masked_sosvh,texture3d_mean_cell_masked_sosvh,texture3d_mean_full_maxpr,texture3d_mean_a1_masked_maxpr,texture3d_mean_a2_masked_maxpr,texture3d_mean_cell_masked_maxpr,texture3d_mean_full_cprom,texture3d_mean_a1_masked_cprom,texture3d_mean_a2_masked_cprom,texture3d_mean_cell_masked_cprom,texture3d_mean_full_savgh,texture3d_mean_a1_masked_savgh,texture3d_mean_a2_masked_savgh,texture3d_mean_cell_masked_savgh,texture3d_mean_full_dvarh,texture3d_mean_a1_masked_dvarh,texture3d_mean_a2_masked_dvarh,texture3d_mean_cell_masked_dvarh,texture3d_mean_full_senth,texture3d_mean_a1_masked_senth,texture3d_mean_a2_masked_senth,texture3d_mean_cell_masked_senth,texture3d_mean_full_contr,texture3d_mean_a1_masked_contr,texture3d_mean_a2_masked_contr,texture3d_mean_cell_masked_contr,texture3d_mean_full_corrm,texture3d_mean_a1_masked_corrm,texture3d_mean_a2_masked_corrm,texture3d_mean_cell_masked_corrm,texture3d_mean_full_corrp,texture3d_mean_a1_masked_corrp,texture3d_mean_a2_masked_corrp,texture3d_mean_cell_masked_corrp,texture3d_mean_full_cshad,texture3d_mean_a1_masked_cshad,texture3d_mean_a2_masked_cshad,texture3d_mean_cell_masked_cshad,texture3d_mean_full_denth,texture3d_mean_a1_masked_denth,texture3d_mean_a2_masked_denth,texture3d_mean_cell_masked_denth,texture3d_mean_full_dissi,texture3d_mean_a1_masked_dissi,texture3d_mean_a2_masked_dissi,texture3d_mean_cell_masked_dissi,texture3d_mean_full_energ,texture3d_mean_a1_masked_energ,texture3d_mean_a2_masked_energ,texture3d_mean_cell_masked_energ,texture3d_mean_full_entro,texture3d_mean_a1_masked_entro,texture3d_mean_a2_masked_entro,texture3d_mean_cell_masked_entro,texture3d_mean_full_homom,texture3d_mean_a1_masked_homom,texture3d_mean_a2_masked_homom,texture3d_mean_cell_masked_homom,texture3d_mean_full_homop,texture3d_mean_a1_masked_homop,texture3d_mean_a2_masked_homop,texture3d_mean_cell_masked_homop,texture3d_median_full_autoc,texture3d_median_a1_masked_autoc,texture3d_median_a2_masked_autoc,texture3d_median_cell_masked_autoc,texture3d_median_full_indnc,texture3d_median_a1_masked_indnc,texture3d_median_a2_masked_indnc,texture3d_median_cell_masked_indnc,texture3d_median_full_inf1h,texture3d_median_a1_masked_inf1h,texture3d_median_a2_masked_inf1h,texture3d_median_cell_masked_inf1h,texture3d_median_full_idmnc,texture3d_median_a1_masked_idmnc,texture3d_median_a2_masked_idmnc,texture3d_median_cell_masked_idmnc,texture3d_median_full_svarh,texture3d_median_a1_masked_svarh,texture3d_median_a2_masked_svarh,texture3d_median_cell_masked_svarh,texture3d_median_full_inf2h,texture3d_median_a1_masked_inf2h,texture3d_median_a2_masked_inf2h,texture3d_median_cell_masked_inf2h,texture3d_median_full_sosvh,texture3d_median_a1_masked_sosvh,texture3d_median_a2_masked_sosvh,texture3d_median_cell_masked_sosvh,texture3d_median_full_maxpr,texture3d_median_a1_masked_maxpr,texture3d_median_a2_masked_maxpr,texture3d_median_cell_masked_maxpr,texture3d_median_full_cprom,texture3d_median_a1_masked_cprom,texture3d_median_a2_masked_cprom,texture3d_median_cell_masked_cprom,texture3d_median_full_savgh,texture3d_median_a1_masked_savgh,texture3d_median_a2_masked_savgh,texture3d_median_cell_masked_savgh,texture3d_median_full_dvarh,texture3d_median_a2_masked_dvarh,texture3d_median_cell_masked_dvarh,texture3d_median_full_senth,texture3d_median_a1_masked_senth,texture3d_median_a2_masked_senth,texture3d_median_cell_masked_senth,texture3d_median_a1_masked_contr,texture3d_median_full_corrm,texture3d_median_a1_masked_corrm,texture3d_median_a2_masked_corrm,texture3d_median_cell_masked_corrm,texture3d_median_full_corrp,texture3d_median_a1_masked_corrp,texture3d_median_a2_masked_corrp,texture3d_median_cell_masked_corrp,texture3d_median_full_cshad,texture3d_median_a1_masked_cshad,texture3d_median_a2_masked_cshad,texture3d_median_cell_masked_cshad,texture3d_median_full_denth,texture3d_median_a1_masked_denth,texture3d_median_a2_masked_denth,texture3d_median_cell_masked_denth,texture3d_median_full_dissi,texture3d_median_a1_masked_dissi,texture3d_median_a2_masked_dissi,texture3d_median_cell_masked_dissi,texture3d_median_full_energ,texture3d_median_a1_masked_energ,texture3d_median_a2_masked_energ,texture3d_median_cell_masked_energ,texture3d_median_full_entro,texture3d_median_a1_masked_entro,texture3d_median_a2_masked_entro,texture3d_median_cell_masked_entro,texture3d_median_full_homom,texture3d_median_a1_masked_homom,texture3d_median_a2_masked_homom,texture3d_median_cell_masked_homom,texture3d_median_full_homop,texture3d_median_a1_masked_homop,texture3d_median_a2_masked_homop,texture3d_median_cell_masked_homop,texture3d_std_full_autoc,texture3d_std_a1_masked_autoc,texture3d_std_a2_masked_autoc,texture3d_std_cell_masked_autoc,texture3d_std_full_indnc,texture3d_std_a1_masked_indnc,texture3d_std_a2_masked_indnc,texture3d_std_cell_masked_indnc,texture3d_std_full_inf1h,texture3d_std_a1_masked_inf1h,texture3d_std_a2_masked_inf1h,texture3d_std_cell_masked_inf1h,texture3d_std_full_idmnc,texture3d_std_a1_masked_idmnc,texture3d_std_a2_masked_idmnc,texture3d_std_cell_masked_idmnc,texture3d_std_full_svarh,texture3d_std_a1_masked_svarh,texture3d_std_a2_masked_svarh,texture3d_std_cell_masked_svarh,texture3d_std_full_inf2h,texture3d_std_a1_masked_inf2h,texture3d_std_a2_masked_inf2h,texture3d_std_cell_masked_inf2h,texture3d_std_full_sosvh,texture3d_std_a1_masked_sosvh,texture3d_std_a2_masked_sosvh,texture3d_std_cell_masked_sosvh,texture3d_std_full_maxpr,texture3d_std_a1_masked_maxpr,texture3d_std_a2_masked_maxpr,texture3d_std_cell_masked_maxpr,texture3d_std_full_cprom,texture3d_std_a1_masked_cprom,texture3d_std_a2_masked_cprom,texture3d_std_cell_masked_cprom,texture3d_std_full_savgh,texture3d_std_a1_masked_savgh,texture3d_std_a2_masked_savgh,texture3d_std_cell_masked_savgh,texture3d_std_full_dvarh,texture3d_std_a1_masked_dvarh,texture3d_std_a2_masked_dvarh,texture3d_std_cell_masked_dvarh,texture3d_std_full_senth,texture3d_std_a1_masked_senth,texture3d_std_a2_masked_senth,texture3d_std_cell_masked_senth,texture3d_std_full_contr,texture3d_std_a1_masked_contr,texture3d_std_a2_masked_contr,texture3d_std_cell_masked_contr,texture3d_std_full_corrm,texture3d_std_a1_masked_corrm,texture3d_std_a2_masked_corrm,texture3d_std_cell_masked_corrm,texture3d_std_full_corrp,texture3d_std_a1_masked_corrp,texture3d_std_a2_masked_corrp,texture3d_std_cell_masked_corrp,texture3d_std_full_cshad,texture3d_std_a1_masked_cshad,texture3d_std_a2_masked_cshad,texture3d_std_cell_masked_cshad,texture3d_std_full_denth,texture3d_std_a1_masked_denth,texture3d_std_a2_masked_denth,texture3d_std_cell_masked_denth,texture3d_std_full_dissi,texture3d_std_a1_masked_dissi,texture3d_std_a2_masked_dissi,texture3d_std_cell_masked_dissi,texture3d_std_full_energ,texture3d_std_a1_masked_energ,texture3d_std_a2_masked_energ,texture3d_std_cell_masked_energ,texture3d_std_full_entro,texture3d_std_a1_masked_entro,texture3d_std_a2_masked_entro,texture3d_std_cell_masked_entro,texture3d_std_full_homom,texture3d_std_a1_masked_homom,texture3d_std_a2_masked_homom,texture3d_std_cell_masked_homom,texture3d_std_full_homop,texture3d_std_a1_masked_homop,texture3d_std_a2_masked_homop,texture3d_std_cell_masked_homop,distance3d_full_homop,fibercount,bin_num3d_full_dvarh
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1,1,0,138.0508,43.1312,0.906964,4.30682,95.81971111,53.86377778,0.876478889,4.196388889,102.0698405,52.73653903,0.903050186,4.422680669,165.43,38.294,0.9081,4.3136,95.631,46.456,0.90953,4.0544,112.17,47.039,0.92279,4.4121,5.0,9.0,269.0,46.84782149,8.943325453,0.01891378,0.426640394,52.65309187,21.71722511,0.084472929,0.418863397,54.75557572,21.03082379,0.062928333,0.852448509,2.0,2.0,2.0,1,12449.0,19.0575,10084.0,439.0,22.9704,51.0,1.3993,0.029,0.0027,0.0957,262144.0,1,1,2484.4030708729724,2923.6705729166665,2896.2556553826407,3170.823529411765,64943.71310759622,65201.421549479164,65168.81597946414,65239.94117647059,64859.02334976196,65260.242914331466,65200.499621296505,65316.75555555556,65452.49535320822,65488.810221354164,65484.29648644313,65494.117647058825,2853.059474308186,3823.3212890625,3737.0405101877104,4298.529411764706,8896.011174585481,8174.17903930131,7369.931542461005,,1956.5539022062862,2061.7874348958335,2071.5625701909194,2180.705882352941,59172.98448370587,62100.215494791664,61702.88143751003,62340.470588235294,22.163435580095765,11.448474855729597,13.044316375198727,14.4,12540.593661625655,13810.858072916666,13716.614150489331,14460.64705882353,1026.776288857618,653.6890625,725.8621734191594,797.2,10612.392723124813,8190.9625,8670.219424460432,10193.6,1026.776288857618,653.6890625,725.8621734191594,797.2,18267.57777243718,18125.526661329062,18181.988594341725,18265.022222222222,14775.35200881958,14850.282786228983,14852.331877923814,14858.155555555555,16664.281204223633,12956.083586869496,12893.23136556026,14096.466666666667,11875.367255127712,9227.03046875,9692.994509655433,10801.6,3992.484915355422,2659.22421875,2915.6864823930327,3283.0,56262.22778821964,60224.2177734375,59744.61423070753,60874.94117647059,9109.239552684321,7036.56484375,7510.147671336615,8674.0,62878.561697944075,64033.879557291664,63887.15137173111,64207.35294117647,62876.33682445132,64033.879557291664,63887.15137173111,64207.35294117647,2045.0,3041.0,3041.0,3041.0,65466.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65525.0,65535.0,65535.0,65535.0,2629.0,4149.0,4026.5,4630.0,7527.0,7789.0,7197.5,,1701.0,2006.0,2006.0,2006.0,64911.0,65535.0,65535.0,65535.0,8.0,4.0,5.0,12.0,11621.0,14239.0,14239.0,14239.0,674.0,368.0,539.0,8642.0,5189.0,5600.0,8747.0,310.5,17331.0,17331.0,17331.0,17331.0,14837.0,14837.0,14837.0,14837.0,17138.0,21073.0,21073.0,21073.0,11580.5,6901.5,7474.5,10262.0,2720.0,1277.5,1450.0,2220.0,64299.0,65535.0,65535.0,65535.0,7129.0,3738.0,4051.0,7506.0,65223.0,65535.0,65535.0,65535.0,65223.0,65535.0,65535.0,65535.0,1115.1060728057412,803.3557642325804,895.3116756127737,641.4313254969074,953.6269624892093,702.7859648108371,756.565601394626,707.3564265537221,2388.2172028869713,1252.4244732073485,1486.753615341485,1127.5632952040246,135.7051524515934,97.30896810226736,104.75739974679185,97.94589283821671,1132.2871237089605,834.7411555916256,891.9361301164741,558.3759136098673,6780.019936568628,5489.904580608799,4898.599140078204,,919.9448583514547,586.8960260352529,661.3245458601272,659.047330685016,11050.801145279756,7760.635413290275,8510.98105716915,8202.356613427683,56.577790615996655,14.542997898079594,16.500343961392527,15.06784656146989,2600.5467433050435,1897.7414691239542,2063.2023642468466,1374.9162088341525,1055.9695488198777,745.6816838506703,810.8068005788255,791.0100884312412,8564.183064130566,7264.20294848091,7688.9608660025315,8111.864658634289,1055.9695488198777,745.6816838506703,810.8068005788255,791.0100884312412,3792.588636536979,2235.253848443914,2494.146721227886,2405.5905487832006,689.8200031267017,83.7563344157739,94.92588961685868,87.62621514276944,8927.413163019384,8259.352566650428,8260.882550116392,8161.178508578823,8112.819865550299,6956.959101089204,7298.203060916569,7067.20365066693,3938.822005480588,3005.727511072769,3232.1710340713907,3257.5356329593697,14313.550077746122,10633.271800319164,11404.061033254924,10683.778938573398,7893.793650246912,6777.459302292621,7178.447502263429,7154.851920200725,4275.86764555251,3162.570921030173,3404.5765833838877,3182.833143067509,4282.865685526802,3162.570921030173,3404.5765833838877,3182.833143067509,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1,2,0,,,,,,,,,102.9649788,55.57552692,0.897238115,4.398859231,,,,,,,,,111.03,47.895,0.912925,4.4318,,,260.0,,,,,,,,,54.47540888,25.00623964,0.062683816,0.856755566,,,4.0,1,12177.0,19.5279,9898.0,385.0,25.7091,69.0,1.3954,0.0251,0.0375,0.1169,262144.0,2,1,2558.055999723714,,,,64833.99772639625,,,,64264.57392883301,,,,65436.72887706999,,,,2786.349346410872,,,,9579.153618583246,,,,2029.4369578606252,,,,57854.422567963484,,,,28.469299544629965,,,,12700.80274904595,,,,1021.8137982261445,,,,11001.540866766294,,,,1021.8137982261445,,,,19056.425785064697,,,,14807.989555358887,,,,16678.323657989502,,,,12017.04201190234,,,,3950.5202808457207,,,,54186.911047411835,,,,9448.9415228983,,,,62389.20201113202,,,,62384.44437729159,,,,2133.0,,,,65373.0,,,,65535.0,,,,65513.0,,,,2629.0,,,,7167.0,,,,1839.0,,,,64079.0,,,,11.0,,,,11861.0,,,,690.0,,,8897.0,,,,,18035.0,,,,14845.0,,,,18667.0,,,,11618.0,,,,2744.0,,,,62687.0,,,,7473.0,,,,64807.0,,,,64807.0,,,,1158.6028207778268,,,,968.0628057609377,,,,4017.898899771347,,,,138.1273983589562,,,,1079.0091424540362,,,,8109.803497847215,,,,962.6327576703392,,,,11538.928196232204,,,,72.02086676376402,,,,2671.590069505692,,,,1018.7910531643744,,,,8777.701149113407,,,,1018.7910531643744,,,,5251.956227709253,,,,682.7929849391724,,,,8921.950087567433,,,,8027.639356753221,,,,3782.180518958351,,,,15023.810311882458,,,,8014.288723318837,,,,4333.0839006245615,,,,4345.213008690898,,,,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1,3,0,,,,,139.493,39.63766667,0.8313,3.2695,96.54221735,54.25795238,0.896418776,4.525432313,,,,,165.53,37.81,0.92162,3.2421,104.975,47.3025,0.915735,4.4815,,3.0,294.0,,,,,44.57259971,4.919488885,0.129276325,0.264031968,55.56002784,25.95810282,0.069895015,0.882749474,,6.0,6.0,1,12534.0,18.9147,10176.0,389.0,26.1594,82.0,1.3997,0.0262,0.0244,0.1024,262144.0,3,1,2693.4838064621586,2358.2785102175344,2472.4347325701133,2130.4927536231885,64704.32103743257,64768.836189848385,64607.63740989763,65177.85507246377,63674.838607788086,63717.55117418058,63204.99280505591,63948.15306122449,65417.93801013458,65426.733025708636,65405.48052577382,65485.50724637681,2783.9483299733015,2495.9044166117337,2472.9849778908474,2577.8115942028985,10901.004274023167,7357.931196983977,9337.404399870593,5805.030303030303,2165.3149948237347,2123.4293012524718,2239.6534011751164,1871.9565217391305,56239.58348498883,57084.21588661832,55153.51771760858,61765.608695652176,36.971178328552554,35.46709585121602,31.282576524651454,14.666666666666666,12954.383359668718,12361.075807514831,12623.581379853413,11821.550724637682,1114.551299537193,1052.141022647677,1118.1536229670917,583.775,11938.047928096363,11185.807378006071,11972.74497976636,7212.6,1114.551299537193,1052.141022647677,1118.1536229670917,583.775,19788.121490478516,20468.19163631797,21221.075935828878,19494.377551020407,14837.45643234253,13848.540876554063,13876.338891589694,13802.163265306122,16686.737602233887,12671.080999623258,12676.548906174039,12633.69387755102,12640.473894320654,12384.134251692738,13058.853325188975,8519.025,4286.200554755264,4067.8501050665423,4375.62999160113,2304.15,52084.0932054705,52993.09442979565,50295.99751650615,59320.782608695656,10287.369969657033,9515.979453653981,10197.960678017867,5922.125,61811.91716340653,62101.76862228082,61369.514386092436,63927.840579710144,61803.60210864709,62094.75939353988,61365.59840087225,63927.840579710144,2200.0,2046.0,2146.0,2000.0,65276.0,65301.0,64943.0,65470.0,65535.0,65535.0,65535.0,65535.0,65499.0,65503.0,65453.0,65526.0,2580.0,2563.0,2469.0,2684.0,7818.0,5983.0,6775.0,5824.0,1977.0,1701.0,1701.0,1701.0,63210.0,63432.0,60149.0,64950.0,13.0,13.0,17.0,3.0,12040.0,11628.0,11916.0,11495.0,772.0,835.0,228.0,9703.5,9230.0,10391.0,3671.5,740.0,18362.0,18362.0,18362.0,18362.0,14845.0,13755.0,13755.0,13755.0,18766.5,12606.0,12618.0,12599.0,12348.5,12074.0,13082.0,5153.5,3025.0,2915.0,3291.0,900.5,61049.0,61463.0,55550.0,64375.0,8224.0,7772.0,8722.0,2583.5,64372.0,64482.0,62873.0,65242.0,64372.0,64482.0,62872.0,65242.0,1404.3470823008845,631.0791955904388,767.4675300302657,309.5843694884288,1048.4216515517307,968.4730095360702,1010.5249207787555,591.7422146181787,5367.874908220502,5031.319891544183,5553.718079302563,5817.85145023319,151.44104616438892,140.1326706232818,142.65469386193695,81.96935149902788,1138.7642800402684,305.5371947084387,400.9722776911161,255.92074607458372,9551.187455244624,5925.184012618559,8207.28452641168,3698.598157736936,1190.8066189484573,723.2688910124418,852.69359310748,370.99995838831785,12743.803615219002,11683.044303193148,12467.697563872494,6793.452092981486,99.57699215849179,110.87671385186921,69.0325199344692,22.21726440421587,3013.4613359424534,1429.2052940126694,1689.311975517817,738.7787520824218,1093.4403302827768,997.6180951842107,974.3791932900692,631.5703241722175,9486.580601642345,8751.5847791498,8779.685287572396,6728.815704862187,1093.4403324481175,997.6180951842107,974.3791932900692,631.5703241722175,6440.144423766436,5876.081210681148,6484.991434951527,5557.331497928065,675.1014859531211,394.09708932728154,331.27587656969723,231.41727017722025,8917.59871709177,193.49661415764828,149.2455571520477,78.56355910763257,8307.217128088152,8104.177979261291,7984.348462677618,6716.706947930287,3995.429407890523,3722.4171099257414,3755.7893787993166,2493.494019944704,16238.911767397423,15304.321509139956,15995.405343807959,10236.721032804677,8639.910832856716,7855.076755035701,7897.832346191822,5787.643381323265,4678.744799267091,4327.026321764886,4532.41834185148,2662.8000388780492,4700.104696202057,4341.793050343332,4539.948443096683,2662.8000388780492,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1,4,0,,,,,,,,,104.8764842,56.03552381,0.899523061,4.585690136,,,,,,,,,118.275,47.8045,0.916045,4.61955,,,294.0,,,,,,,,,53.75129238,27.20281511,0.066561841,0.921454174,,,8.0,1,12180.0,19.5226,9953.0,374.0,26.6123,68.0,1.3913,0.0259,0.0248,0.1008,262144.0,4,1,2852.94062950806,,,,64600.32819196755,,,,63424.52146911621,,,,65402.900749513916,,,,2851.730107043549,,,,11302.58152769581,,,,2310.4882189375094,,,,55022.172842926135,,,,45.68265024866679,,,,13227.298378666555,,,,1224.150478356,,,,12876.662505183978,,,,1224.150471205686,,,,20154.71244430542,,,,14854.740760803223,,,,16688.58367919922,,,,13420.28817195075,,,,4692.91792869707,,,,50546.08645021012,,,,11153.078388891272,,,,61348.45689510986,,,,61337.75098262633,,,,2244.0,,,,65151.0,,,,65535.0,,,,65482.0,,,,2573.0,,,,8134.5,,,,1996.0,,,,62086.0,,,,16.0,,,,12150.0,,,,905.0,,,11006.0,,,,,18362.0,,,,14845.0,,,,20229.5,,,,13648.5,,,,3520.0,,,,59000.0,,,,9337.5,,,,63805.5,,,,63805.0,,,,1809.0217522125329,,,,1114.6422751899654,,,,5597.454469212675,,,,163.04775139535164,,,,1414.3379975886307,,,,9862.15081165418,,,,1507.898810802934,,,,13541.877385130067,,,,284.8920289896141,,,,3500.2436017869018,,,,1167.355030700562,,,,9822.699912901007,,,,1167.3550235625326,,,,6807.448559892835,,,,713.5251453586033,,,,8921.809169642325,,,,8412.424278566246,,,,4179.74600785635,,,,17001.644079475573,,,,8981.678276787023,,,,4964.601760512283,,,,4991.982395465834,,,,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1,5,0,91.3653,55.7296,0.865169333,5.2399,104.7610519,54.51272222,0.866068519,4.656827778,102.1302698,56.35124252,0.896273987,4.746840864,105.95,46.017,0.89455,5.1087,104.575,45.124,0.88707,4.59985,108.43,47.956,0.91127,4.7314,15.0,54.0,301.0,57.73481979,22.64419237,0.072953024,1.047782292,56.55817253,23.9095331,0.089711529,0.920669355,52.1935277,26.06766459,0.065127592,0.915302262,10.0,10.0,10.0,1,11738.0,20.333,9586.0,308.0,31.1234,75.0,1.3842,0.0249,0.0232,0.1243,262144.0,5,1,2962.3632935776054,2705.01818998428,2684.3487443973722,2118.5454545454545,64546.609323127996,64499.47788008084,64441.63185362559,65329.545454545456,63535.148540496826,63419.75516224189,63479.02903950189,62754.07692307692,65394.55596540842,65372.8463956883,65378.0400319273,65506.545454545456,2930.7484220664783,2660.352571300247,2584.6580708540555,2691.2727272727275,11305.10143897008,7716.41231126597,9855.89619047619,,2396.067400303291,2497.52571300247,2469.4005648676857,1819.3636363636363,54501.34075167015,54205.68627891309,53330.96880947996,62807.818181818184,50.0640526093684,359.8886925795053,111.1689984454808,31.0,13399.547671011107,12950.708960251515,13032.78559587401,11758.727272727272,1252.0058496833103,1465.8974063400576,1279.6920063832874,713.6666666666666,12880.577101515539,12798.46916426513,12582.578122733208,10209.333333333334,1252.0058429595363,1465.8971181556196,1279.6919338459306,713.6666666666666,20109.509086608887,20975.22540343571,21053.664897417577,20630.53846153846,14857.369212106416,13868.825785181329,13873.298867000101,13849.461538461539,16691.89906311035,12807.577303487767,12707.154792283352,12635.384615384615,13495.120886731305,13700.534582132565,13631.241912084724,9889.333333333334,4768.030425076987,5035.33832853026,4848.873567387204,2818.3333333333335,49885.47495799008,49655.88838984954,48267.04199668447,61294.36363636364,11153.713392412894,11037.429682997119,10816.08472363267,8130.0,61112.48017849092,60977.84190433416,60646.19193221588,64610.181818181816,61099.10422558302,60941.446216034135,60634.362988886845,64610.181818181816,2250.0,2109.0,2179.0,1983.0,65054.5,65073.0,64855.0,65535.0,65535.0,65535.0,65535.0,65535.0,65468.0,65471.0,65441.0,65535.0,2542.0,2546.0,2478.0,2794.0,8269.0,6684.0,7084.5,,1991.0,1701.0,1975.0,1701.0,61220.0,61374.0,59238.0,65535.0,16.0,17.0,17.0,6.0,12161.0,11807.0,12002.0,11444.0,898.0,873.0,504.0,10817.0,10121.5,10638.0,6611.0,812.5,18362.0,18362.0,18362.0,18362.0,14845.0,13755.0,13755.0,13755.0,20662.0,12609.0,12623.0,12599.0,13526.0,12860.5,13468.5,9279.0,3475.0,3207.0,3441.0,1990.0,57468.0,57741.0,53900.0,65535.0,9154.0,8474.5,8953.0,4652.0,63375.0,63455.0,62477.0,65535.0,63373.0,63455.0,62477.0,65535.0,2167.910470508013,2104.78583870115,1430.4223353746402,381.852271205493,1148.2693408402322,1317.5520364509941,1167.6912360630938,493.24903605607574,5109.392083234213,5205.075700604699,4661.538142037687,9633.400122343084,173.48113597829203,327.0673722770747,215.65280771299993,68.3245778170952,1783.1511979331501,1584.748607010085,998.3175936817509,204.5025409529142,9627.012325103098,5584.260451736947,9015.71095818874,,1791.5232692498603,2395.979569889446,1595.268215068522,374.2986830490209,13797.310369075592,14243.660434654867,13916.25395805556,7132.813353129221,553.5772057023131,3429.3558366028087,1725.636771075479,38.94440481849308,3874.9476513576847,2905.670202943871,2464.3924516326683,861.8286152034353,1264.4035734211513,2824.4609727508537,1683.057728364373,655.8843055160127,9836.412221570637,10467.915155578046,9385.666892045583,9477.585639579078,1264.4035370664283,2824.46029703563,1683.0574349145575,655.8843055160127,6544.970831829018,6472.226815754561,6081.751828557318,7858.447748617502,775.8914024038284,379.2478155771572,424.19105799330134,327.2243679530125,8926.37121674114,1877.6201001214906,1024.2487222395946,108.93861253832429,8504.36886796301,9417.99180567099,8483.293180524139,7388.437017093369,4304.144654535718,5425.477978300769,4461.880631766518,2589.6733813788605,17168.061423069285,17455.26854162414,16993.72075743373,10689.657892924759,9042.687304790523,9658.936406837864,8590.344806916368,7971.646923106082,5098.668408126041,5444.970159668578,5105.903397707832,2220.137048111376,5132.326875644978,5593.314978384615,5151.811328469219,2220.137048111376,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t1,6,0,97.85727895,53.88189474,0.892369474,4.602352632,114.601002,56.8889,0.870539,4.58664,101.7484785,57.85929352,0.887744437,4.780775768,95.08,45.943,0.88689,4.4974,127.28,46.6595,0.899475,4.62995,112.17,47.647,0.9109,4.8112,19.0,50.0,293.0,47.89797997,24.48140306,0.03432332,0.824724761,53.45016546,31.0119245,0.103527338,0.703212075,53.9592979,27.47222718,0.083615047,0.855296079,12.0,12.0,12.0,1,11371.0,21.0538,9319.0,306.0,30.4542,75.0,1.3709,0.0335,0.0076,0.1049,262144.0,6,1,3028.128084659946,,,,64466.236560284226,,,,63093.448959350586,,,,65381.23034154896,,,,2922.270309720385,,,,12533.803271947078,,,,2451.6677411343744,,,,53595.73116513859,,,,63.5714763708393,,,,13518.150126452685,,,,1335.4797227481308,,,,13496.99671405192,,,,1335.4797227481308,,,,20627.48508453369,,,,14879.688297271729,,,,16707.276615142822,,,,14038.027275936207,,,,5003.071719667554,,,,48610.36074239637,,,,11701.83528543465,,,,60765.16393234908,,,,60744.83605751443,,,,2338.0,,,,64890.0,,,,65535.0,,,,65446.0,,,,2496.0,,,,9448.5,,,,2006.0,,,,59637.0,,,,18.0,,,,12384.0,,,,994.0,,,11855.0,,,,,18362.0,,,,14845.0,,,,20198.0,,,,14549.0,,,,3890.0,,,,54614.0,,,,10044.0,,,,62636.0,,,,62634.0,,,,2303.8775427871033,,,,1178.7319993850913,,,,5930.802587773473,,,,190.23503314344035,,,,1883.1392825379119,,,,10432.244899271514,,,,1902.8726366333296,,,,14065.47864296437,,,,549.3964133618109,,,,3972.6223003948016,,,,1419.2375085791693,,,,10033.141005014722,,,,1419.2375085791693,,,,7207.875578921996,,,,776.3178029926637,,,,8925.877734280644,,,,8570.990416311528,,,,4420.807031785123,,,,17427.4575441879,,,,9256.392722008135,,,,5191.273832904936,,,,5243.295106426997,,,,D1,N1,Q8
