image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistANG,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_autoc,type_dissi,roi_idmnc,texture3d_mean_autoc,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_cshad,neighbor3d_inf2h,bin_num3d_contr,short_image_name
appliedMASKiso_shg_1mgml_roi2_8bit.ome,2,91.72033333,51.43116667,0.917379583,3.7773,95.7835,40.9395,0.91576,3.69875,24.0,49.63308327,25.37427135,0.028641312,0.693292906,2.0,2765,45.4043,2188,67,32.6567,21,1.1552,0.008,0.0775,0.2036,131072,0.5990433692932129,995.7109375,0.4066213369369507,13.390836715698242,14.167452812194824,974.2015991210938,0.7613705396652222,0.6061828136444092,1016.0072021484375,0.46037954092025757,13.225210189819336,12.169015884399414,944.6666259765625,0.7811609506607056,0.2363017052412033,572.034912109375,0.16392125189304352,7.896844863891602,10.200098037719727,639.0839233398438,0.1551215946674347,1mgml,shg,roi2,2571.277447800064,46390.65270996094,32824.58200836182,233.78302409304902,65452.50590515137,63905.69142150879,3072.9046327105198,2294.235743537241,778.3016091421288,63586.19464111328,3609.4242586923747,3570.9631516425275,3777.278281628364,3770.3468611504545,4012.5629348754883,3089.07903951976,2587.399141042628,3251.7333120116964,63945.48528289795,3680.6984625576824,519.6899464246666,551.0,41292.0,32401.0,24.0,65535.0,65452.0,853.0,572.0,68.0,64771.0,939.0,934.0,953.5,958.0,4013.0,158.0,768.0,763.0,65373.0,1234.5,37.0,4392.392272696294,3909.566290686105,14996.669419115684,2975.544004358817,641.9174028929394,464.34546099748525,3921.797349227034,4885.208538867899,1764.7265993798585,3260.2914864801824,5716.219431409973,5648.774162141176,6050.4308325320635,6026.154570921716,13.95266975101681,6679.415651573056,3992.745860047801,5342.079319171149,3690.199551910769,5185.328582375874,1322.4590871258572,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,3,93.769194,52.56572,0.9078476,3.61688,98.973,40.171,0.91649,3.6145,25.0,58.41346828,37.65973442,0.054379021,0.736347474,3.0,2283,55.4126,1856,54,34.3704,7,1.1084,0.0166,0.0709,0.08445,131072,0.5929646492004395,1062.933349609375,0.4353730082511902,13.910662651062012,15.244098663330078,1083.9805908203125,0.7566059827804565,0.5811259746551514,1104.6263427734375,0.47858911752700806,14.005742073059082,14.514781951904297,1156.62646484375,0.7655789852142334,0.24265730381011963,644.9633178710938,0.1485459953546524,8.500129699707031,11.253968238830566,736.7971801757812,0.1598336398601532,1mgml,shg,roi2,2741.129593046227,46216.47964477539,32828.46614430347,339.67356366086034,65433.77862548828,63877.67849731445,3233.611485572152,2450.4958694727616,756.4990333168473,63592.47492980957,3714.3122109373185,3668.7159225602527,3915.1883817138078,3903.177469960722,4012.747756958008,3230.5165505226482,2559.0326539149837,3416.988054012597,63934.82329559326,3911.995711994794,550.971262890279,540.0,41292.0,32401.0,24.0,65535.0,65452.0,828.0,559.0,69.0,64771.0,897.0,889.0,918.0,920.0,4013.0,131.0,744.0,742.0,65373.0,1216.0,37.0,4825.822131235465,4286.044247751688,15036.552111493844,2945.752782015306,1286.6989666766226,716.5637750591989,4159.462705473995,5306.1432076633855,1725.4122304009104,3375.2532035797394,6006.334735699387,5922.652101897717,6419.046195754429,6383.163680516492,16.31064459890982,6845.721502322217,3916.6995613472036,5773.1352980658485,3867.716524455136,5488.427370692192,1554.2960625986561,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,4,104.9164043,57.85921739,0.909455217,3.601247826,127.94,53.21,0.93095,3.4781,23.0,53.55142357,24.25187801,0.058462769,0.669966575,4.0,2011,63.178,1670,45,37.1111,14,1.0799,0.0121,0.0679,0.08803,131072,0.5730311274528503,1104.9652099609375,0.48867979645729065,14.416831016540527,17.53614044189453,1255.1883544921875,0.7412538528442383,0.5731186270713806,1081.5625,0.5336453914642334,14.067708015441895,14.985099792480469,1178.5755615234375,0.7610304355621338,0.24871046841144562,668.6316528320312,0.14703552424907684,8.758403778076172,13.353759765625,864.8742065429688,0.17017671465873718,1mgml,shg,roi2,2878.3465285485263,46439.98516082764,32778.81027984619,576.3929088615873,65385.04415893555,63760.8508605957,3386.3190417857627,2621.7154187856513,782.8928328927029,63515.22777557373,3763.6472942521777,3711.4298590791377,3999.9382167961526,3982.196336281797,4012.6313858032227,3180.071945508727,2491.0539692149014,3538.326752542069,63832.44342803955,4011.5098263433447,704.2852257955124,515.0,44067.0,32401.0,23.0,65535.0,65452.0,778.0,510.0,59.0,64771.0,868.0,863.0,883.0,887.0,4013.0,110.0,719.0,709.0,65373.0,1161.0,42.0,5273.13817237362,4790.1359295809925,14826.333438441905,2971.9131496970535,2570.955518107868,1204.4880847283225,4546.260734039568,5820.073372645715,1939.6549281237276,3668.008301284324,6307.182842851532,6204.498923831598,6807.544077990003,6758.037198546873,16.992428474647877,6962.053794247029,3968.342717249653,6217.806376620042,4220.552014713583,5698.551096369519,2210.4295543607836,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,5,117.9335263,58.98084211,0.920834737,3.956526316,128.22,51.91,0.94409,3.7633,19.0,51.45177014,21.62823283,0.042623002,0.641282389,5.0,1903,66.877,1598,37,43.1892,9,1.072,0.0205,0.0559,0.1614,131072,0.5863546133041382,1142.6624755859375,0.531252384185791,14.357658386230469,18.666973114013672,1440.2015380859375,0.7493671774864197,0.6120653748512268,1046.3115234375,0.5739985704421997,13.074039459228516,13.742891311645508,1231.0723876953125,0.7848179340362549,0.25208142399787903,747.007568359375,0.15091878175735474,9.363971710205078,15.056544303894043,1054.046142578125,0.17322829365730286,1mgml,shg,roi2,2837.1169282029236,46686.56339263916,32719.349159240723,595.3135821847255,65384.81896209717,63831.14987182617,3324.5020125830706,2647.2725427009927,604.404810846867,63631.97272491455,3486.0754514187447,3425.193465176268,3758.573269561479,3732.686446689596,4012.5851440429688,3255.5640504270027,2189.7956685296645,3399.5338134135854,63925.60691070557,4037.9424548581255,567.9714246081287,502.0,48539.5,32401.0,18.0,65535.0,65452.0,753.0,497.0,47.0,64771.0,826.0,821.0,843.0,845.0,4013.0,134.0,669.0,686.0,65373.0,1130.0,26.0,5508.845386579552,5105.001815956746,14294.53104715213,2938.698813693488,2354.2573433681,1150.689992526922,4491.333529553012,6046.704643068839,1519.1607729258444,3450.4570227896706,6050.189492395974,5920.603147448295,6665.770228268907,6594.574799602368,17.00429565740513,7190.883162267362,3462.4681171498423,6281.792823129187,4088.836135067875,5979.663021319615,1806.992999848089,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,6,113.4341867,57.14333333,0.931362667,4.0739,135.0,52.945,0.93326,4.04,15.0,55.62840774,17.07722523,0.020281643,0.592310774,6.0,1806,70.5764,1540,48,32.0833,5,1.077,0.0115,0.0584,0.1827,131072,0.572930634021759,1213.616943359375,0.5300112962722778,15.159342765808105,20.06240463256836,1532.429931640625,0.7365338802337646,0.5750619173049927,1129.4134521484375,0.5719810724258423,14.16284465789795,16.407617568969727,1470.411865234375,0.7622821927070618,0.26790401339530945,816.8023681640625,0.15976564586162567,10.168813705444336,16.7474422454834,1110.2989501953125,0.18861891329288483,1mgml,shg,roi2,2981.1447010236716,47715.930114746094,32674.67458343506,832.91893440275,65334.56312561035,63693.97995758057,3429.108062076307,2758.333901058883,601.9872078252032,63547.55125427246,3617.3250287228425,3552.8851189798474,3905.0435655657107,3877.3244490907023,4012.3610916137695,2871.014279714406,2249.8111744796247,3549.53017709832,63810.472984313965,4178.256952998044,624.4207326419047,615.0,51614.0,32401.0,20.0,65535.0,65452.0,828.0,547.0,51.0,64771.0,977.0,970.0,1012.0,1013.0,4013.0,102.0,768.0,832.0,65373.0,1375.0,19.0,5972.41721931036,5563.119505155465,14223.1742889624,2962.641610334767,3042.9839103732916,1542.6008430883683,4902.731537529453,6455.8312785107355,1556.0603835985794,3722.2993566929495,6332.866753779116,6189.229956662564,7013.184694539577,6932.555947633065,18.768148137574624,6663.1865104878025,3464.0948691665994,6707.34219684422,4434.7925582335565,6090.25086354978,2194.15163768338,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,7,110.3035722,54.326,0.919285,3.81165,121.515,53.989,0.93925,3.6206,18.0,57.74132633,16.20964654,0.043877294,0.850473992,7.0,2210,57.309,1880,44,42.7273,11,1.1148,0.02,0.063,0.1626,131072,0.572101891040802,1204.19921875,0.49730128049850464,15.295557975769043,19.695741653442383,1522.51611328125,0.7352431416511536,0.5764545798301697,1153.375,0.534214973449707,14.633628845214844,15.355130195617676,1251.8250732421875,0.7624483108520508,0.2721363604068756,800.0654296875,0.1818430870771408,10.244765281677246,17.124103546142578,1221.27392578125,0.19134531915187836,1mgml,shg,roi2,3073.709492618831,49085.85305023193,32705.05613708496,1036.197290093292,65289.17613983154,63567.397552490234,3476.4195418279824,2762.865040319993,610.5607527075163,63455.32251739502,3739.512635057585,3676.0799263861954,4021.5129219931137,3995.502048126014,4012.292106628418,3730.073330602212,2350.1580421102626,3652.590523212095,63700.3770904541,4319.29936280524,602.713482243291,733.0,52946.0,32401.0,13.0,65535.0,65429.0,991.0,671.0,59.0,64771.0,1152.0,1140.0,1189.0,1191.0,4013.0,134.0,868.0,983.0,65369.0,1634.0,17.0,6271.870403432815,5674.869454711163,14101.647787618263,2957.725629910954,4091.3224383098245,2014.3434577888486,5162.06299248631,6583.376572585743,1590.8666703762478,3906.7764712028743,6460.056844737432,6310.49140996979,7148.857418585333,7066.835927504278,17.798550063136,7842.204646689261,3520.006245357327,6904.839772289223,4640.389730939679,6081.528706454768,2232.429541567898,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,8,98.34994375,64.4053125,0.928345625,3.56565,107.19,61.41,0.92557,3.43715,16.0,64.43427357,34.23665634,0.024630525,0.872621065,8.0,2390,52.8423,1992,39,51.0769,7,1.1413,0.0109,0.0686,0.1185,131072,0.5662394165992737,1235.3355712890625,0.466101735830307,15.76982307434082,19.338727951049805,1451.321533203125,0.7297754287719727,0.5837041735649109,1121.45849609375,0.5208195447921753,14.213403701782227,14.09110164642334,1113.405517578125,0.7671427130699158,0.2765846252441406,838.3929443359375,0.18132367730140686,10.72738265991211,17.027706146240234,1192.062255859375,0.19668976962566376,1mgml,shg,roi2,3235.2215654735373,49884.65976715088,32653.62604522705,1012.5062330190187,65269.202156066895,63400.11339569092,3660.7197111194123,2913.780932220977,647.3012160360444,63329.982582092285,3988.8957965930895,3921.2623786360728,4283.8719501560045,4256.995881862755,4012.287696838379,2982.64,2520.432733861747,3870.738193058274,63544.74447631836,4558.410399023274,623.0897687837104,903.0,53278.0,32329.0,10.0,65535.0,65383.0,1167.0,802.0,73.0,64771.0,1366.0,1348.0,1425.5,1425.0,4013.0,104.0,1016.0,1196.0,65339.0,1988.0,18.0,6323.93147102227,5777.341131587344,14090.073438472875,2934.7011828160507,4404.233904370041,2241.2111226076836,5412.50072217666,6676.620778354868,1738.2089180217524,4162.275907865099,6655.353085753343,6506.2784390498055,7338.37504991519,7258.627258499257,20.590508164896256,6615.315470242182,3638.653110912931,7027.82455140034,4896.2162532684515,6010.114033539539,2468.650656698634,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,9,91.11992632,56.36210526,0.921971053,3.616010526,88.877,49.172,0.93224,3.6568,19.0,61.10736003,27.77627578,0.037337014,0.874013745,9.0,2330,54.2545,1938,48,40.375,9,1.1293,0.0125,0.0692,0.1365,131072,0.5783968567848206,1200.8480224609375,0.45150354504585266,15.27431583404541,18.170082092285156,1352.78955078125,0.7397898435592651,0.5997059345245361,1079.465576171875,0.5189968347549438,13.599591255187988,13.114237785339355,1064.007080078125,0.7775630950927734,0.27029749751091003,816.8318481445312,0.18047305941581726,10.392049789428711,15.942524909973145,1086.5194091796875,0.1902483105659485,1mgml,shg,roi2,3325.5149598706785,50617.72675323486,32692.128089904785,830.998467488871,65280.398849487305,63276.24378204346,3772.57578080092,2993.7890702998156,669.9762249212171,63241.59588623047,4113.832033502547,4044.2898197252866,4424.529102029626,4395.8784776381835,4012.2712326049805,2996.443016991297,2589.8156698146204,3990.272520159194,63433.77560424805,4716.522172749875,606.1816500905039,1009.0,53360.0,32306.0,10.0,65535.0,65346.0,1280.0,889.0,85.0,64771.0,1517.0,1499.0,1582.0,1582.0,4013.0,90.0,1091.0,1332.0,65309.0,2211.0,19.0,6230.159277906059,5650.2319769485575,13839.016254041631,2925.543120728665,3608.980526496519,2068.0277106107997,5515.157822553575,6630.614522054135,1784.2313727017793,4275.215682511866,6681.552927610197,6536.337523672535,7366.583385980479,7287.159032604112,15.40508234198542,6706.297003313329,3646.989318780316,6999.914634068202,5007.884778970328,5986.076360918232,2489.157596707296,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,10,90.86523529,56.10658824,0.894088235,3.449817647,109.13,51.788,0.90161,3.2177,17.0,60.70567497,22.52384282,0.055350772,0.980845185,10.0,2503,50.3664,2114,62,34.0968,9,1.147,0.0065,0.0748,0.1615,131072,0.5729788541793823,1181.9381103515625,0.431740939617157,15.291915893554688,17.540002822875977,1254.2230224609375,0.7363030314445496,0.5926727056503296,1054.8544921875,0.48670318722724915,13.677630424499512,12.997851371765137,1018.7653198242188,0.7729873657226562,0.265362411737442,780.0310668945312,0.17902900278568268,10.077488899230957,14.948031425476074,957.271240234375,0.18817393481731415,1mgml,shg,roi2,3409.316035234915,51355.94515991211,32733.028175354004,856.0486745492778,65259.97833251953,63156.70538330078,3842.6353441876577,3038.617983866977,734.4598422213803,63138.44462585449,4243.781288660273,4175.007264643233,4553.454333206209,4525.8666319402455,4012.220375061035,3014.6972325485335,2682.2452212414078,4098.471839043039,63320.50291442871,4804.514589747644,667.5675604774486,1095.0,53391.0,32308.0,11.0,65535.0,65325.0,1392.0,957.0,96.0,64771.0,1594.0,1574.0,1677.0,1675.0,4013.0,97.0,1140.0,1431.0,65293.0,2380.0,20.0,6231.966251512396,5575.484875942535,13789.126520891406,3060.1662957861477,3914.8978191926385,2261.8419126865874,5722.470308253356,6621.8206022935365,1979.4744340260622,4519.170871430878,6851.733842285823,6715.3180562187945,7510.465499279911,7437.011169095098,19.795295146016972,6832.38129436727,3794.8102456106967,7076.519950559866,5234.603355311324,5934.7205684955015,2801.5397854487624,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,11,105.2874286,50.67461905,0.907815238,3.598780952,119.74,45.674,0.92853,3.4108,21.0,62.91962775,16.34183379,0.052157595,0.83132056,11.0,2758,45.5246,2327,70,33.2429,13,1.1643,0.0175,0.0838,0.1561,131072,0.5628654956817627,1187.0865478515625,0.4121358096599579,15.531060218811035,17.151891708374023,1192.2926025390625,0.7301639914512634,0.5828496813774109,1100.6483154296875,0.4649209976196289,14.207185745239258,13.148138046264648,1026.7244873046875,0.7668076753616333,0.2577943801879883,726.268798828125,0.17739921808242798,9.618570327758789,14.072942733764648,837.7954711914062,0.18606561422348022,1mgml,shg,roi2,3535.451330203443,51870.31134033203,32711.615020751953,834.1861659185585,65249.451503383665,63044.16297149658,3997.1768962639303,3206.7732731111,786.8513331508349,63054.26298522949,4379.918309859155,4306.6248181901865,4697.7486145631965,4669.306793703397,4012.5646362304688,3348.831996224634,2808.005173524809,4235.200984994937,63220.660148620605,4980.060314830157,701.008567574465,1161.0,53403.0,32296.5,14.0,65535.0,65302.0,1480.0,1038.0,104.0,64771.0,1690.0,1668.0,1777.0,1773.5,4013.0,113.0,1190.0,1520.0,65272.0,2520.0,24.0,6280.679113327613,5792.084539827344,13843.626712382105,3107.944614105852,4047.735679859255,2372.190523539265,5850.453660620081,6732.37354358441,2173.4970515626155,4657.664227553573,6983.918468096835,6844.276593277798,7623.934204756547,7553.578814497522,149.39125097519636,7129.6368995278,4070.2435916944173,7146.465044745033,5367.300928456452,6136.10293011954,2994.034029774176,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,12,103.3794925,51.25370833,0.924020833,3.733995833,124.64,39.57,0.927565,3.392,24.0,62.78465264,27.39923419,0.029339663,1.03926568,12.0,2814,44.5789,2328,63,36.9524,20,1.1983,0.0159,0.0822,0.1518,131072,0.5903790593147278,1094.7645263671875,0.4153527319431305,14.371991157531738,15.22500228881836,1105.8631591796875,0.7537416219711304,0.6045344471931458,1025.6097412109375,0.44937944412231445,13.278471946716309,12.388145446777344,950.7796020507812,0.7804731130599976,0.23477227985858917,647.470458984375,0.17211751639842987,8.629720687866211,12.099567413330078,775.9911499023438,0.16412600874900818,1mgml,shg,roi2,3593.30483563232,52252.52338409424,32793.73052215576,709.0596420213775,65276.81261444092,63062.300636291504,3969.5283727559904,3203.8584155173744,740.7212319067746,63091.049156188965,4327.632676349494,4252.343058763386,4660.504897709533,4629.281273678349,4012.09765625,2996.8713968957873,2724.6142357656036,4245.779744570526,63248.35720062256,5147.223578386175,616.443471164309,1165.0,53408.0,32314.0,15.0,65535.0,65282.0,1443.0,1013.0,98.0,64771.0,1661.0,1636.0,1755.0,1750.0,4012.0,97.0,1165.0,1515.0,65264.0,2531.0,23.0,6296.687016970109,5708.919390181144,13751.35947763887,3080.833403861235,3544.3227876877763,2130.750518649495,5654.7861351043075,6607.867674802885,1952.604418073832,4464.018292258229,6764.128650494729,6625.267220187043,7420.189632732296,7346.117330810844,22.39954858052564,6796.4432152516165,3876.3777177157353,7033.472370814478,5172.855873158442,6472.521632051112,2583.6424915625353,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,13,85.14624,56.0937,0.923393,3.46783,95.6325,49.0825,0.920995,3.37465,20.0,63.69518768,22.07134051,0.026596659,0.774827556,13.0,2851,43.9744,2374,65,36.5231,13,1.1986,0.0265,0.0791,0.2259,131072,0.6098902225494385,1075.7633056640625,0.41522178053855896,13.789794921875,13.983899116516113,1073.19775390625,0.7709463834762573,0.6210184097290039,1041.200439453125,0.4250912368297577,13.203279495239258,12.125499725341797,956.236328125,0.7910432815551758,0.2094162255525589,600.1626586914062,0.16069121658802032,7.707597255706787,10.412603378295898,755.5537719726562,0.1414966583251953,1mgml,shg,roi2,3673.5621576944386,52248.73104095459,32697.055099487305,641.6323515632321,65291.63861846924,63080.048248291016,4018.6065656373594,3299.020003042288,686.870397877984,63142.38045501709,4299.46954104942,4217.375371256778,4654.842114823931,4619.28897628498,4012.185104370117,3063.5105769230768,2645.0986475808136,4287.408359748953,63280.62733459473,5358.85405861997,538.1661952409574,1253.0,53407.0,32280.0,14.0,65535.0,65250.0,1518.0,1094.0,96.0,64771.0,1753.0,1726.0,1854.0,1849.0,4012.0,101.5,1190.0,1608.0,65239.0,2718.0,20.0,6316.652354710248,5782.367237289593,13607.701625622814,3034.9413577226846,3049.12962496279,1899.7395483361552,5483.924716376293,6545.919339904802,1772.1358741456759,4269.425853241186,6600.391736052655,6459.0942969106145,7253.95751364924,7178.773165263786,17.012530700918738,7038.583201914484,3717.7434048421314,6949.454861318957,4979.283853572594,6711.231582909374,2227.202321952806,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,14,79.84186286,58.1567619,0.939260476,3.964085714,76.759,45.694,0.94868,3.9566,21.0,64.43564052,31.91698742,0.032122936,0.996147089,14.0,3208,38.8582,2607,80,32.5875,10,1.1968,0.0176,0.0897,0.1922,131072,0.5865477919578552,1121.801513671875,0.45916783809661865,14.48115062713623,15.37325382232666,1168.2047119140625,0.7550333738327026,0.602709949016571,1080.116455078125,0.48071879148483276,13.728157043457031,12.924322128295898,1053.8621826171875,0.7792972326278687,0.21246762573719025,603.7180786132812,0.13797877728939056,7.890639781951904,10.870460510253906,760.9005126953125,0.14606298506259918,1mgml,shg,roi2,3913.2601722654413,53145.02262878418,32668.87201690674,603.977555396712,65277.65369415283,62844.30726623535,4306.131073835499,3538.8313847414083,747.327109174094,62976.01872253418,4564.129136987395,4475.020686045789,4950.4852616359,4911.154843745842,4012.01806640625,2921.862565445026,2800.4846584407405,4565.679330808192,63067.667793273926,5662.077829916706,549.6190039515147,1433.0,53412.0,32266.0,15.0,65535.0,65165.0,1744.0,1261.0,111.0,64756.0,1939.0,1901.0,2083.0,2071.0,4012.0,91.0,1264.0,1824.0,65175.0,3079.0,23.0,6413.941431670119,5895.5171070014285,13399.73280916286,2973.7219538107593,2783.9546248108804,1840.4553327538588,5669.108161336647,6689.58819209499,1820.0801671492106,4430.577562423666,6781.5625595871625,6638.5668354001555,7436.13607506503,7361.166350925243,21.124227695906896,6570.635301287491,3954.909006079309,7093.3642017448865,5158.022056462707,6826.459004538899,2070.9750061939976,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,15,97.60568485,54.52624242,0.921131515,3.648921212,130.6,46.327,0.93196,3.6863,33.0,67.66896606,26.24806409,0.03857917,0.695502652,15.0,3139,39.7563,2662,76,35.0263,14,1.196,0.0136,0.1011,0.2434,131072,0.5756615400314331,1157.0338134765625,0.4660739302635193,14.947271347045898,16.185405731201172,1195.1312255859375,0.745073676109314,0.6079001426696777,1056.2847900390625,0.4869042634963989,13.294174194335938,13.05772590637207,1070.77392578125,0.7826598882675171,0.22355139255523682,647.1937866210938,0.13669779896736145,8.536066055297852,11.75496768951416,745.0274047851562,0.15932820737361908,1mgml,shg,roi2,4115.840874837592,54164.94975280762,32569.922569274902,540.3838180941668,65276.13205718994,62582.103691101074,4513.607309809584,3654.1340222001622,799.8437327932038,62772.88929748535,4851.332793417064,4759.243126894759,5262.490004330879,5220.882061498484,4012.02587890625,3237.519518272425,2951.7523516673887,4835.454984841923,62823.288749694824,5895.654906886098,589.794952681388,1520.0,58922.5,32231.0,18.0,65535.0,65087.5,1819.0,1317.0,107.0,64726.0,2034.0,1995.0,2182.0,2170.0,4012.0,101.0,1338.0,1918.0,65116.0,3270.0,27.0,6429.189557826157,5729.31139617259,12975.13513430778,3010.8068426923296,2352.6733512890232,1664.2583341367706,5920.912347462563,6718.598897841799,1880.805890385374,4667.067976437305,7034.790607716736,6897.101200628893,7685.736860350908,7613.826201381485,19.5013408138786,7117.861157078458,4127.330626487539,7238.269706344223,5414.2199125581255,6824.4989920601565,1930.0096088253047,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,16,105.479331,60.18586207,0.921677241,3.858265517,123.18,46.139,0.93122,3.7699,29.0,66.50949574,32.55483393,0.038982304,0.816822624,16.0,3273,38.0467,2794,74,37.7568,11,1.2155,0.0202,0.1024,0.2612,131072,0.5877537131309509,1137.962646484375,0.46756836771965027,14.535992622375488,16.01075553894043,1178.84814453125,0.7526092529296875,0.6238736510276794,1022.6663208007812,0.49927687644958496,12.803954124450684,12.3135404586792,1019.6223754882812,0.7928578853607178,0.22734442353248596,638.9550170898438,0.13649220764636993,8.510109901428223,12.15430736541748,733.3969116210938,0.16222265362739563,1mgml,shg,roi2,4246.20856644101,54601.73822784424,32553.87060546875,475.3790522416656,65284.258056640625,62449.62808227539,4666.884771555681,3812.0458389238047,809.8417296550666,62687.2843170166,4973.278264571891,4875.516949802018,5410.6259377527995,5365.241588964108,4011.9499435424805,2984.259797979798,2980.1977093711416,4985.082300847277,62706.4557800293,6127.071086132754,591.2591941232316,1607.0,59204.0,32214.0,19.0,65535.0,65015.0,1882.0,1404.0,108.0,64691.0,2112.0,2072.0,2268.0,2257.0,4012.0,96.0,1363.0,2007.0,65052.0,3438.0,28.0,6356.632558562032,5798.307132853878,12591.096252323556,2960.7096682752153,1924.5694528088518,1473.6440571335509,5998.512123397576,6780.362771062867,1882.651929526606,4758.53288245067,7074.793243624726,6937.049616462775,7743.530907847102,7669.261837909008,23.06163830967682,6744.575829807251,4087.068655988266,7241.414742000221,5510.869439058387,6856.867406261998,1868.4890776155437,D1,N8,t,appliedMASKiso_1mgml_roi2_8bit.ome
