image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistANG,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_autoc,type_dissi,roi_idmnc,texture3d_mean_autoc,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_cshad,neighbor3d_inf2h,bin_num3d_contr,short_image_name
appliedMASKiso_flu_1mgml_roi3_8bit.ome,16,78.49079259,60.94,0.901730741,3.753511111,68.962,49.06,0.91226,3.6717,27.0,57.78014297,31.13251177,0.067849354,0.937958074,16.0,5031,24.0531,4242,108,39.2778,39,1.3078,0.0224,0.1649,0.1233,131072,0.4876466989517212,2182.46484375,0.36294254660606384,22.101116180419922,24.16050148010254,1887.288330078125,0.6911203861236572,0.4681001603603363,2162.583984375,0.35987576842308044,21.992080688476562,23.085363388061523,2005.978271484375,0.6944549083709717,0.21228162944316864,906.475341796875,0.17283503711223602,9.171021461486816,14.256028175354004,888.4812622070312,0.1514323502779007,1mgml,flu,roi3,6077.284903116453,61739.597900390625,32615.02558175021,515.6547354720159,65148.75761413574,60253.50222015381,4406.880275532618,2581.956932033866,3112.0440516473027,59725.96642303467,8048.449508840865,8052.272013559845,7258.868669825494,7403.062136445934,58095.565185546875,2113.150901891773,8891.694217805,6765.082792095227,59976.81610107422,10868.014014407334,1029.8268190332674,2963.0,65535.0,32567.0,22.0,65534.0,63603.0,1927.0,1048.0,610.0,63279.0,4346.0,4350.0,3735.0,3849.0,58089.0,138.0,5191.0,3391.0,63432.0,7501.0,57.0,7564.88468073236,3705.4378773335307,8792.168066900971,3347.265355772282,2052.3582968928,1891.443467744486,7636.945795208926,6043.564181280941,5876.838766226216,8129.107096583423,9275.890977634435,9272.976217527554,8662.727706283955,8776.241888238095,42.1360862071247,4211.540014217,9614.291849829373,8237.26142192229,7899.03579476308,9787.345381218553,3224.757476952213,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,17,93.02273167,49.32719048,0.909125952,3.678788095,90.272,43.42,0.91372,3.44,42.0,59.99978578,18.84760511,0.039681846,1.129117246,17.0,5326,22.61,4478,121,37.0083,33,1.33,0.0203,0.181,0.1484,131072,0.4536994993686676,2345.630126953125,0.3425404727458954,23.909198760986328,26.07211685180664,1942.3238525390625,0.6637060642242432,0.44993484020233154,2314.140625,0.3339415192604065,23.617305755615234,23.28795623779297,1954.8887939453125,0.6807925701141357,0.21526634693145752,905.929931640625,0.15768717229366302,9.30105972290039,15.4479398727417,892.7838134765625,0.16229337453842163,1mgml,flu,roi3,6308.62732245482,62328.74885559082,32539.630577087402,577.4128996282528,65105.365493774414,59986.41875457764,4352.76988573651,2538.462698804806,3358.209761775555,59405.87261199951,8420.678360683485,8425.623191081773,7561.655326547726,7718.061008916688,58094.16939544678,2051.9772043010753,9381.458959386371,7034.745508959002,59682.93103027344,11210.32590917134,1092.262816478184,3266.0,65535.0,32551.0,20.0,65534.0,63340.0,1927.0,1063.0,705.0,62981.0,4783.0,4788.0,4115.0,4236.0,58089.0,138.0,5717.0,3741.0,63153.0,8204.0,58.0,7684.078450069557,3657.2471761659244,8264.556195129526,3289.389648995371,2351.764158587758,2071.7073796014392,7854.294962668639,6044.125906968449,6265.091966595548,8395.679835082983,9480.71170816005,9478.681844327246,8822.004086434716,8943.204945042951,85.20681527656518,4292.247178333333,9914.327974660213,8378.04542005741,8142.810795062367,9696.792015289704,3340.962935586637,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,18,89.93316071,58.69989286,0.916429286,3.913085714,81.9115,45.1145,0.936235,3.73075,28.0,65.29420759,31.21275957,0.05941755,1.094584827,18.0,5223,23.0953,4414,132,33.4394,31,1.3231,0.029,0.1869,0.1595,131072,0.43913859128952026,2415.888427734375,0.33611249923706055,24.700502395629883,27.150920867919922,1981.6715087890625,0.6510815024375916,0.43475815653800964,2377.528564453125,0.3236628770828247,24.24407386779785,24.101499557495117,1987.1243896484375,0.6708428859710693,0.22088243067264557,934.1586303710938,0.1556466966867447,9.63755989074707,16.226285934448242,916.77197265625,0.16953760385513306,1mgml,flu,roi3,6519.017751615882,62365.46019744873,32582.885833740234,591.4530557230519,65074.05284118652,59779.295654296875,4450.233713213044,2597.0043185245213,3459.085455729882,59183.92786407471,8681.862226839028,8686.850877192983,7808.740343182518,7967.917482302247,58093.98961639404,2059.1338732729873,9635.551054170513,7267.6628270237,59466.02724456787,11480.499307479224,1132.2835579837295,3506.5,65535.0,32571.0,18.0,65533.0,63141.0,1982.0,1092.0,786.0,62767.0,5086.0,5089.0,4405.5,4525.0,58088.0,138.0,6037.0,4004.0,62943.0,8711.0,63.0,7846.794184379193,3802.34453831469,8219.796776600815,3256.2519887164594,2427.7968243421565,2132.627537352432,8033.227561679685,6273.838818376059,6225.961044433878,8570.234572610581,9630.084542713073,9627.90991061199,8995.46112509269,9112.745303837657,42.33886824552677,4446.97817765289,9977.371726255911,8551.26309079827,8325.0148127114,9680.63154995907,3324.0079248866004,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,19,99.31113143,54.77022857,0.908274857,3.563462857,122.01,47.123,0.91736,3.3794,35.0,63.90037584,22.98642529,0.038813726,0.955305749,19.0,5015,24.1362,4198,127,33.0551,16,1.3142,0.0241,0.1759,0.1804,131072,0.44940662384033203,2406.64599609375,0.3379780650138855,24.40570068359375,26.97031593322754,1988.1998291015625,0.6573401689529419,0.4443282186985016,2379.07470703125,0.35146430134773254,24.06338882446289,23.9025821685791,1997.60888671875,0.6779130101203918,0.23004752397537231,964.2076416015625,0.14898397028446198,9.946125030517578,16.705739974975586,963.7080688476562,0.17424628138542175,1mgml,flu,roi3,6525.611782964796,62408.01770782471,32738.65300485996,518.0977487316799,65105.9190826416,59800.57595062256,4570.722142117341,2655.7425925549846,3371.5972867058026,59241.552909851074,8612.25815572322,8616.944965195076,7781.816478940333,7933.815556955607,58093.128341674805,1892.353090172239,9440.385643161178,7259.118344422761,59507.60140991211,11474.706309448808,1077.4589041785366,3523.5,65535.0,32585.0,19.0,65533.0,63126.0,2147.0,1178.0,799.0,62759.0,5095.0,5105.0,4413.0,4536.0,58088.0,138.0,5991.0,4021.0,62931.0,8745.5,67.0,7912.261060504268,3782.3868015071334,8092.661187628396,3218.605605293973,2089.7368953602195,1925.7839631260017,8052.5389725109635,6295.837984339274,6038.3909318320375,8551.26720244977,9645.702309936145,9644.355712821802,9031.480599838344,9145.69412262767,85.36071680368394,4060.5981365300313,9861.870959972912,8603.9211748724,8315.24344889251,9746.222476541712,3024.5175150967484,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,20,108.1531065,60.95467742,0.899056452,3.588129032,129.61,44.291,0.92017,3.5106,31.0,62.16688679,35.19856697,0.062471895,0.737671912,20.0,5082,23.7916,4304,129,33.3643,30,1.3185,0.0199,0.1718,0.2015,131072,0.44629934430122375,2433.625732421875,0.35002613067626953,24.547826766967773,27.49300765991211,2034.262939453125,0.6547407507896423,0.42505943775177,2477.51025390625,0.3679475486278534,24.86663246154785,25.53472137451172,2140.630859375,0.6640527248382568,0.238178551197052,1018.4832153320312,0.14162887632846832,10.426423072814941,16.740671157836914,983.1238403320312,0.17643074691295624,1mgml,flu,roi3,6660.430699611242,61975.59991455078,32789.974464416504,459.83304658772727,65112.784591674805,59686.10949707031,4782.9370914950905,2791.608125556768,3453.0210789989837,59136.705085754395,8717.855053089323,8721.098987384563,7915.507698335869,8062.8727008712485,58093.94448852539,1996.9818087318088,9488.27434349022,7396.911930115705,59391.42000579834,11636.153029395044,1110.605986610504,3686.0,65535.0,32595.0,21.0,65532.0,63025.0,2450.0,1350.0,836.0,62689.0,5215.0,5218.0,4569.0,4689.0,58087.0,138.0,6014.0,4182.0,62847.0,9053.0,83.0,7976.673591620672,3864.9690332085406,8391.267519350722,3432.2698739562034,1543.8008476830391,1732.2756210728394,8101.9173968590585,6373.739940900635,6100.217867637131,8609.163095396283,9708.70703746259,9706.166246161149,9107.937981176847,9219.879463380843,50.20681729919806,4156.313995137561,9937.648064699215,8675.68427913817,8379.357368453653,9898.947970269328,3024.3838054782395,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,21,91.64401053,53.81642105,0.903085263,3.660615789,108.795,45.735,0.91781,3.4052,38.0,65.80333217,23.13770098,0.044723171,0.93336857,21.0,4669,26.073,3887,117,33.2222,13,1.2888,0.0248,0.1646,0.2173,131072,0.4463431239128113,2465.35693359375,0.3582349419593811,24.648332595825195,27.68864631652832,2072.689208984375,0.6550967693328857,0.41111573576927185,2597.0732421875,0.3690109848976135,25.860830307006836,27.37761688232422,2314.00732421875,0.6532524824142456,0.23681417107582092,1029.6290283203125,0.14411771297454834,10.388031959533691,16.615707397460938,966.7814331054688,0.17390218377113342,1mgml,flu,roi3,6695.799720071059,61144.37582397461,32840.59971618652,521.3617303023615,65084.74979400635,59708.976402282715,5019.870875236483,2916.681250622324,3346.4446588526775,59209.17433929443,8647.34141333354,8650.25883429591,7908.324786784893,8045.110333530719,58094.830810546875,2608.475912408759,9244.099790053295,7413.580168111172,59439.594413757324,11687.840594310675,1151.9721559760894,3618.0,65535.0,32608.0,24.0,65533.0,63128.0,2615.0,1451.0,791.0,62834.0,5077.0,5081.0,4465.0,4578.0,58087.0,138.0,5739.0,4097.0,62970.0,8971.0,92.0,8002.024444927835,3870.7160443552334,9106.259528498185,3257.651289439893,2092.47917303408,2078.3191778654746,8086.446497909131,6483.874019412066,5939.324930315677,8558.805833995786,9658.307745866727,9658.35140190002,9112.017843536807,9215.270375959459,105.3670715772062,5536.294182062977,9736.375498157715,8692.457754174846,8342.990197420051,10041.112051185992,3391.0729767670537,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,22,111.997497,52.36921212,0.920052121,3.763021212,129.17,41.086,0.93768,3.524,33.0,60.7432764,27.81269087,0.045618887,1.003587101,22.0,4625,26.3401,3886,118,32.9322,25,1.2966,0.022,0.1541,0.2237,131072,0.46098870038986206,2456.290283203125,0.36500391364097595,24.28679084777832,27.042051315307617,2094.266845703125,0.6668840050697327,0.438326358795166,2558.47216796875,0.3648916780948639,25.026752471923828,26.218318939208984,2308.0693359375,0.6716021299362183,0.2293633073568344,1004.3322143554688,0.1458922028541565,10.06717300415039,16.681446075439453,979.3272094726562,0.16870275139808655,1mgml,flu,roi3,6727.169605769082,60400.89527130127,32730.96617126465,597.0262014827737,65072.89253234863,59784.5648727417,5173.5372868439545,3030.0087390267317,3178.2134160422356,59336.45494842529,8584.035431368613,8584.739974366497,7891.17555088868,8019.96797356352,58096.46250152588,2265.1513429752067,9066.59169381862,7422.128623048534,59539.26968383789,11838.516545962724,1093.8308267193725,3570.0,65535.0,32595.0,29.0,65533.0,63202.0,2560.0,1436.0,762.0,62909.0,5009.0,5015.0,4411.0,4522.0,58087.0,138.0,5717.0,4047.0,63044.0,8900.0,82.0,8027.673575612775,4076.5823838185934,9840.197963573772,3024.4275115892087,3101.408169358513,2583.001313183297,7970.702149092336,6751.776387729297,5665.805243297581,8368.943022721907,9511.351005060375,9508.530777471551,9036.953606068299,9127.291596034242,122.82155565867176,4843.91660740693,9454.025405014367,8666.930027596962,8190.195684136363,10219.576723582755,3566.104850335521,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,23,107.1578515,57.33387879,0.911415758,3.848412121,135.0,46.74,0.92109,3.8015,33.0,63.9291991,27.26185897,0.044601186,1.025402862,23.0,4725,25.7403,3963,143,27.7133,26,1.3045,0.0219,0.1631,0.1934,131072,0.4546873867511749,2498.634765625,0.35759398341178894,24.643924713134766,27.580785751342773,2110.646484375,0.6619246006011963,0.4348858594894409,2568.736572265625,0.35435986518859863,25.169702529907227,26.17160987854004,2284.158935546875,0.6697857975959778,0.2268279641866684,1004.5194091796875,0.15319037437438965,10.038698196411133,17.37092399597168,974.7581176757812,0.17027734220027924,1mgml,flu,roi3,6944.546433440396,60746.88934326172,32696.661994934082,704.9392313795839,65003.96873474121,59510.330627441406,5280.2897845865,3068.364814796321,3395.788097564075,59013.9860458374,8928.138364489221,8930.651469987908,8181.217713797167,8319.734092782155,58095.35277557373,1962.7386904761904,9486.697206368279,7679.111768375812,59241.117584228516,12060.947716647026,1203.3420067975756,3704.0,65535.0,32595.0,31.0,65533.0,63078.0,2587.0,1465.0,821.0,62758.0,5180.0,5182.0,4562.0,4672.0,58087.0,138.0,5991.0,4196.0,62910.0,9167.0,83.0,8207.86665129768,4143.367164031773,9411.444678096526,3023.094179194188,3435.751698170513,2865.0300446323026,8213.260942047882,6865.13055887999,5874.596768940775,8623.89549802101,9750.469962391482,9746.467439820239,9251.740287241595,9346.42338807504,164.69557161498741,4307.534926777473,9674.011423565364,8869.239207514853,8439.698668396917,10210.55741926212,3872.1957457349995,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,24,106.9287914,57.64702857,0.905451714,3.939682857,130.6,45.73,0.9154,3.9554,35.0,60.3629484,27.9114249,0.045807218,0.832032013,24.0,5107,23.6654,4256,140,30.4,25,1.3241,0.0174,0.1873,0.1698,131072,0.4188784062862396,2593.889404296875,0.3648659884929657,25.848649978637695,30.183761596679688,2190.09814453125,0.63331139087677,0.3867751359939575,2699.636474609375,0.36327970027923584,26.67650032043457,28.435649871826172,2371.45703125,0.6351076364517212,0.22588974237442017,964.8323364257812,0.14244960248470306,9.787254333496094,18.386674880981445,931.316162109375,0.1773550808429718,1mgml,flu,roi3,7420.746439711942,61222.99963378906,32732.218467712402,901.9769294283356,64860.10784231447,58941.57074410053,5405.25214370782,3113.2705736403336,3925.436653234762,58340.518882751465,9655.828597835714,9661.03876458582,8802.538760734778,8960.159279084992,58095.32472229004,2034.6324614352784,10406.133523318058,8234.436153579543,58616.275131225586,12563.976323795587,1453.6200027422483,4163.0,65535.0,32601.0,34.0,65532.0,62591.0,2615.0,1436.0,1076.0,62167.0,5952.0,5963.0,5199.0,5340.0,58087.0,138.0,6974.0,4742.0,62367.0,10116.0,99.0,8570.199550414682,4192.42933606702,9177.497469899552,2920.4639485713947,4315.383942465535,3521.799243077758,8744.82133234451,7068.6906069796005,6528.6258104274275,9223.595937288675,10242.893488189124,10241.976236038527,9707.986964831398,9809.96589340775,136.55199325737888,4134.335888121262,10184.128826634806,9286.092941103578,9005.721151509293,10163.536652506482,4660.928336814889,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,25,102.9902978,50.73842222,0.892351778,3.855166667,129.94,39.893,0.90753,3.7046,45.0,62.00228224,27.96003471,0.056782601,0.954334494,25.0,4907,24.7114,4120,129,31.938,21,1.315,0.0161,0.1828,0.2037,131072,0.4191935658454895,2656.23681640625,0.3691723644733429,26.096887588500977,30.608089447021484,2235.007568359375,0.632398247718811,0.38776499032974243,2761.1591796875,0.3712337017059326,26.929847717285156,28.5847110748291,2370.04345703125,0.6355154514312744,0.23040905594825745,1025.3863525390625,0.1346665918827057,10.27946662902832,18.46712875366211,945.9112548828125,0.1817122846841812,1mgml,flu,roi3,7444.324722053147,60827.789070129395,32748.33115386963,733.5586319740768,64929.822814941406,58932.582359313965,5381.577146980045,3094.652322168082,3895.6855022329455,58332.19656522038,9692.51858757541,9698.150295475032,8833.01926944087,8991.777388262668,58097.05895996094,2037.2193755004002,10451.027798537649,8261.757833748103,58609.11986633199,12664.84862586774,1363.2343117458274,4292.0,65535.0,32611.0,29.0,65531.0,62400.0,2587.0,1436.0,1217.0,61905.0,6235.0,6250.0,5396.0,5552.0,58088.0,138.0,7386.0,4906.0,62138.0,10359.0,105.0,8512.369544387315,4175.3230506078,9462.088796815138,2909.33349787892,3191.89098210059,2865.499591366158,8637.146149024948,7042.768406034461,6326.116967920199,9088.293135520018,10145.131752525298,10143.745283752618,9637.16746159029,9734.7782796351,43.262893638587656,4206.239230891044,10018.626717819818,9222.281576085345,8885.19315430231,10163.79868511567,4090.673478252764,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,26,103.0986471,58.51541176,0.910248824,3.936791176,115.795,47.4245,0.915725,3.7866,34.0,57.7239057,35.28332539,0.034891052,1.088227819,26.0,4814,25.2275,4018,122,32.9344,26,1.3062,0.0192,0.1827,0.1895,131072,0.4119395315647125,2670.948974609375,0.39268365502357483,26.156946182250977,32.158382415771484,2336.98876953125,0.624546229839325,0.37649989128112793,2753.44482421875,0.40638765692710876,26.936447143554688,30.354372024536133,2556.8759765625,0.6266463398933411,0.2356034219264984,1051.0830078125,0.13582158088684082,10.52288818359375,19.254472732543945,986.5165405273438,0.18805567920207977,1mgml,flu,roi3,7580.7333127675165,60705.191635131836,32716.224321169444,774.8531932669101,64871.21166229248,58809.258293151855,5458.466643572645,3122.3379232701136,3921.451697649163,58219.697525024414,9816.233254926155,9822.248108587513,8977.560521343463,9133.156495584775,58096.564682006836,2221.741666666667,10484.737886091081,8405.944672810705,58491.55513000488,12745.829907839432,1470.2113135523075,4528.0,65535.0,32602.0,25.0,65530.0,62169.0,2532.0,1393.0,1321.0,61649.0,6578.0,6585.0,5688.0,5850.0,58088.0,138.0,7775.0,5171.0,61890.0,10807.0,104.0,8657.470778752266,4249.944568875368,9517.805940022636,2912.3944929355494,2879.7678719126798,2793.0879828773363,8787.73149186528,7277.593022227608,6298.795025519319,9210.02595779293,10210.740809715664,10210.369036839662,9769.391832750356,9856.454094606188,115.25635058023877,4931.049710039361,9881.551021370582,9367.03130038878,9022.86756271971,10053.674146170542,4213.234927047297,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,27,105.9835568,62.20402703,0.906419459,3.805259459,130.6,48.079,0.90968,3.7985,37.0,59.69563473,33.48008975,0.035302618,0.834682965,27.0,4735,25.6817,3930,125,31.44,30,1.2928,0.0202,0.1758,0.1917,131072,0.4219854176044464,2579.73779296875,0.4397655427455902,25.070547103881836,32.69713592529297,2461.311279296875,0.6336758732795715,0.37835532426834106,2592.062744140625,0.4488753378391266,25.264142990112305,31.952651977539062,2722.064453125,0.628642737865448,0.23864392936229706,1068.2393798828125,0.13514553010463715,10.542692184448242,19.216960906982422,1066.4931640625,0.18542321026325226,1mgml,flu,roi3,7651.982929672722,60327.74868774414,32773.28305053711,799.8215409880936,64849.81623840332,58803.0225982666,5340.436027362553,3078.1789424155777,3798.575845534583,58269.51063537598,9807.99898859662,9811.76526176818,9010.36499309003,9158.90095195448,58096.079582214355,2419.4689393939393,10344.442284381925,8459.39646240436,58517.43894195557,12848.015364066614,1420.658272610373,4635.0,65535.0,32614.0,24.0,65529.0,62091.0,2257.0,1235.0,1357.0,61615.5,6647.0,6657.0,5801.0,5956.0,58087.0,138.0,7752.0,5285.0,61838.0,10961.0,107.0,8717.544837786654,4408.5215061947865,9787.158126645698,2927.7441835757886,2794.86255059656,2734.8705299402886,8668.52158465509,7411.198802068445,5836.469468692693,8983.629794415245,10086.485252922179,10081.450116163898,9710.21488722986,9785.570302457974,91.33501843896386,6047.991131968413,9543.434363535964,9367.090546217505,8845.07038620797,10211.968372581923,3885.1365951218727,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,28,104.7928788,63.14190909,0.908502121,4.035845455,128.34,54.377,0.90926,4.1428,33.0,63.48110886,33.06375459,0.046676873,0.910869479,28.0,4986,24.2882,4196,135,31.0815,28,1.3113,0.0147,0.174,0.1562,131072,0.4266866147518158,2550.83349609375,0.4529942572116852,24.792531967163086,32.618385314941406,2509.61083984375,0.637409508228302,0.3817901611328125,2602.114013671875,0.48185086250305176,25.391944885253906,32.58701705932617,2827.7939453125,0.631250262260437,0.24178214371204376,1112.9625244140625,0.14787206053733826,10.892193794250488,18.717992782592773,1101.7271728515625,0.18456149101257324,1mgml,flu,roi3,7667.635887062529,60185.84648895264,32750.229034423828,691.4944163215217,64915.87129211426,58819.50078582764,5159.164265006822,2980.881241473397,3727.3295735812244,58338.57566833496,9793.335670112645,9796.195972916008,9024.439033993962,9168.106822726466,58093.14817047119,2551.1815336463224,10263.042278205416,8473.205893933897,58569.15961456299,12947.826424650448,1305.6664170613349,4540.0,65534.0,32622.0,29.0,65530.0,62166.5,2009.0,1092.0,1335.0,61736.0,6544.0,6551.0,5711.0,5862.0,58086.0,138.0,7637.0,5197.0,61937.0,10782.0,109.0,8580.628506121853,4339.395909008002,9867.410619504471,2876.3884222926054,2256.4843397983036,2287.7787279603203,8444.545275509221,7199.589117409368,5553.31730738981,8724.643099417626,9922.006282925877,9915.946726577751,9546.247479673815,9620.96995130046,273.972848638207,5746.031910106266,9430.613106453786,9208.865558859583,8595.80882122112,10374.139559420033,3291.182507225082,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,29,94.64696429,64.70583333,0.906671429,3.843128571,100.98,57.5715,0.92492,3.9305,42.0,61.62753175,29.12281949,0.057511798,0.765948026,29.0,5099,23.7056,4222,123,34.3252,33,1.3202,0.0249,0.1777,0.1207,131072,0.4438803195953369,2478.3681640625,0.42995786666870117,24.229127883911133,29.97720718383789,2353.552734375,0.653771698474884,0.39455878734588623,2563.415283203125,0.4415571689605713,25.19257926940918,30.127185821533203,2576.9228515625,0.6408233642578125,0.23483960330486298,1071.1544189453125,0.1518467217683792,10.53903579711914,16.932798385620117,1064.6502685546875,0.17291130125522614,1mgml,flu,roi3,7572.4350338197,60532.252601623535,32759.6356048584,521.1681945178585,65025.08959197998,58865.654289245605,4796.965642117824,2769.893114335673,3759.613295692414,58359.543548583984,9835.973961142012,9840.013758994191,9009.4670508297,9162.839460425557,58093.29192352295,2661.185860058309,10503.31133383665,8413.457629077238,58607.89588928223,13067.024089795541,1163.0463576798002,4714.0,65534.0,32613.0,28.0,65529.0,62007.5,1982.0,1077.0,1388.0,61571.0,6784.0,6791.0,5951.0,6103.0,58085.0,138.0,7889.0,5399.0,61784.0,11156.0,114.0,8113.73494438844,3920.1456326288917,9708.172393434263,2666.6030136541126,1672.3980814943538,1833.0174840808575,8066.129071489963,6458.051178657408,5561.293668284886,8412.338977867443,9647.189923214553,9643.145131161398,9162.743409216608,9255.290537546949,162.67668300853143,5683.6874218789635,9544.126131693976,8773.239589334007,8241.733274806753,10204.829753384503,2866.612589215702,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,30,98.74055472,55.78832075,0.906736226,3.472126415,106.14,43.94,0.91929,3.399,53.0,60.43185562,27.93875741,0.045375483,0.741151218,30.0,5231,23.057,4368,123,35.5122,39,1.3286,0.0234,0.1939,0.09202,131072,0.45328712463378906,2444.9658203125,0.3819456100463867,24.276235580444336,26.95205307006836,2104.01708984375,0.6641550660133362,0.4220868945121765,2558.96142578125,0.3811870217323303,25.31239891052246,26.065185546875,2226.9833984375,0.6610927581787109,0.21941538155078888,1015.8009643554688,0.14269888401031494,10.127827644348145,14.721230506896973,927.9107666015625,0.15954531729221344,1mgml,flu,roi3,7544.168478719568,61480.285715375634,32748.665412902832,408.28485169339956,65103.68647766113,58760.20920562744,4272.630821525105,2445.321058235728,3969.5585190829997,58132.9017868042,10109.88701843767,10118.016749660479,9127.320637453868,9307.374300818685,58090.77199554443,2464.5292307692307,11185.432859411805,8452.716828690027,58445.64685821533,13334.658530971143,1058.736873856879,5232.0,65535.0,32613.0,23.0,65527.0,61465.0,2009.0,1092.0,1663.0,60934.0,7602.0,7617.0,6639.0,6809.0,58085.0,138.0,8918.0,6006.0,61186.0,12232.0,143.0,7542.576322546503,3323.6567519096143,8761.242973546086,2570.7406474117347,1546.4262916791813,1675.3269161666196,7647.16620949634,5514.084129924315,5621.74490574037,8110.842299649851,9340.861389308944,9341.83505139453,8691.175701563365,8811.009763102518,257.642818585617,5541.661877777018,9766.195574365498,8236.712895839508,7869.350251158308,9833.838078015737,2582.9823419441627,D1,N8,t,appliedMASKiso_1mgml_roi3_8bit.ome
