image_name,slice,position,mean_a1_HistANG,mean_a1_HistLEN,mean_a1_HistSTR,mean_a1_HistWID,mean_a2_HistANG,mean_a2_HistLEN,mean_a2_HistSTR,mean_a2_HistWID,mean_cell_HistANG,mean_cell_HistLEN,mean_cell_HistSTR,mean_cell_HistWID,median_a1_HistANG,median_a1_HistLEN,median_a1_HistSTR,median_a1_HistWID,median_a2_HistANG,median_a2_HistLEN,median_a2_HistSTR,median_a2_HistWID,median_cell_HistANG,median_cell_HistLEN,median_cell_HistSTR,median_cell_HistWID,fibercount,fibercount,fibercount,std_a1_HistANG,std_a1_HistLEN,std_a1_HistSTR,std_a1_HistWID,std_a2_HistANG,std_a2_HistLEN,std_a2_HistSTR,std_a2_HistWID,std_cell_HistANG,std_cell_HistLEN,std_cell_HistSTR,std_cell_HistWID,z_depth,z_depth,z_depth,timepoint,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,slice_full_senth,timepoint_full_idmnc,texture3d_mean_full_autoc,texture3d_mean_a1_masked_autoc,texture3d_mean_a2_masked_autoc,texture3d_mean_cell_masked_autoc,texture3d_mean_full_indnc,texture3d_mean_a1_masked_indnc,texture3d_mean_a2_masked_indnc,texture3d_mean_cell_masked_indnc,texture3d_mean_full_inf1h,texture3d_mean_a1_masked_inf1h,texture3d_mean_a2_masked_inf1h,texture3d_mean_cell_masked_inf1h,texture3d_mean_full_idmnc,texture3d_mean_a1_masked_idmnc,texture3d_mean_a2_masked_idmnc,texture3d_mean_cell_masked_idmnc,texture3d_mean_full_svarh,texture3d_mean_a1_masked_svarh,texture3d_mean_a2_masked_svarh,texture3d_mean_cell_masked_svarh,texture3d_mean_full_inf2h,texture3d_mean_a1_masked_inf2h,texture3d_mean_a2_masked_inf2h,texture3d_mean_cell_masked_inf2h,texture3d_mean_full_sosvh,texture3d_mean_a1_masked_sosvh,texture3d_mean_a2_masked_sosvh,texture3d_mean_cell_masked_sosvh,texture3d_mean_full_maxpr,texture3d_mean_a1_masked_maxpr,texture3d_mean_a2_masked_maxpr,texture3d_mean_cell_masked_maxpr,texture3d_mean_full_cprom,texture3d_mean_a1_masked_cprom,texture3d_mean_a2_masked_cprom,texture3d_mean_cell_masked_cprom,texture3d_mean_full_savgh,texture3d_mean_a1_masked_savgh,texture3d_mean_a2_masked_savgh,texture3d_mean_cell_masked_savgh,texture3d_mean_full_dvarh,texture3d_mean_a1_masked_dvarh,texture3d_mean_a2_masked_dvarh,texture3d_mean_cell_masked_dvarh,texture3d_mean_full_senth,texture3d_mean_a1_masked_senth,texture3d_mean_a2_masked_senth,texture3d_mean_cell_masked_senth,texture3d_mean_full_contr,texture3d_mean_a1_masked_contr,texture3d_mean_a2_masked_contr,texture3d_mean_cell_masked_contr,texture3d_mean_full_corrm,texture3d_mean_a1_masked_corrm,texture3d_mean_a2_masked_corrm,texture3d_mean_cell_masked_corrm,texture3d_mean_full_corrp,texture3d_mean_a1_masked_corrp,texture3d_mean_a2_masked_corrp,texture3d_mean_cell_masked_corrp,texture3d_mean_full_cshad,texture3d_mean_a1_masked_cshad,texture3d_mean_a2_masked_cshad,texture3d_mean_cell_masked_cshad,texture3d_mean_full_denth,texture3d_mean_a1_masked_denth,texture3d_mean_a2_masked_denth,texture3d_mean_cell_masked_denth,texture3d_mean_full_dissi,texture3d_mean_a1_masked_dissi,texture3d_mean_a2_masked_dissi,texture3d_mean_cell_masked_dissi,texture3d_mean_full_energ,texture3d_mean_a1_masked_energ,texture3d_mean_a2_masked_energ,texture3d_mean_cell_masked_energ,texture3d_mean_full_entro,texture3d_mean_a1_masked_entro,texture3d_mean_a2_masked_entro,texture3d_mean_cell_masked_entro,texture3d_mean_full_homom,texture3d_mean_a1_masked_homom,texture3d_mean_a2_masked_homom,texture3d_mean_cell_masked_homom,texture3d_mean_full_homop,texture3d_mean_a1_masked_homop,texture3d_mean_a2_masked_homop,texture3d_mean_cell_masked_homop,texture3d_median_full_autoc,texture3d_median_a1_masked_autoc,texture3d_median_a2_masked_autoc,texture3d_median_cell_masked_autoc,texture3d_median_full_indnc,texture3d_median_a1_masked_indnc,texture3d_median_a2_masked_indnc,texture3d_median_cell_masked_indnc,texture3d_median_full_inf1h,texture3d_median_a1_masked_inf1h,texture3d_median_a2_masked_inf1h,texture3d_median_cell_masked_inf1h,texture3d_median_full_idmnc,texture3d_median_a1_masked_idmnc,texture3d_median_a2_masked_idmnc,texture3d_median_cell_masked_idmnc,texture3d_median_full_svarh,texture3d_median_a1_masked_svarh,texture3d_median_a2_masked_svarh,texture3d_median_cell_masked_svarh,texture3d_median_full_inf2h,texture3d_median_a1_masked_inf2h,texture3d_median_a2_masked_inf2h,texture3d_median_cell_masked_inf2h,texture3d_median_full_sosvh,texture3d_median_a1_masked_sosvh,texture3d_median_a2_masked_sosvh,texture3d_median_cell_masked_sosvh,texture3d_median_full_maxpr,texture3d_median_a1_masked_maxpr,texture3d_median_a2_masked_maxpr,texture3d_median_cell_masked_maxpr,texture3d_median_full_cprom,texture3d_median_a1_masked_cprom,texture3d_median_a2_masked_cprom,texture3d_median_cell_masked_cprom,texture3d_median_full_savgh,texture3d_median_a1_masked_savgh,texture3d_median_a2_masked_savgh,texture3d_median_cell_masked_savgh,texture3d_median_full_dvarh,texture3d_median_cell_masked_dvarh,texture3d_median_full_senth,texture3d_median_a1_masked_senth,texture3d_median_a2_masked_senth,texture3d_median_cell_masked_senth,texture3d_median_a1_masked_contr,texture3d_median_a2_masked_contr,texture3d_median_full_corrm,texture3d_median_a1_masked_corrm,texture3d_median_a2_masked_corrm,texture3d_median_cell_masked_corrm,texture3d_median_full_corrp,texture3d_median_a1_masked_corrp,texture3d_median_a2_masked_corrp,texture3d_median_cell_masked_corrp,texture3d_median_full_cshad,texture3d_median_a1_masked_cshad,texture3d_median_a2_masked_cshad,texture3d_median_cell_masked_cshad,texture3d_median_full_denth,texture3d_median_a1_masked_denth,texture3d_median_a2_masked_denth,texture3d_median_cell_masked_denth,texture3d_median_full_dissi,texture3d_median_a1_masked_dissi,texture3d_median_a2_masked_dissi,texture3d_median_cell_masked_dissi,texture3d_median_full_energ,texture3d_median_a1_masked_energ,texture3d_median_a2_masked_energ,texture3d_median_cell_masked_energ,texture3d_median_full_entro,texture3d_median_a1_masked_entro,texture3d_median_a2_masked_entro,texture3d_median_cell_masked_entro,texture3d_median_full_homom,texture3d_median_a1_masked_homom,texture3d_median_a2_masked_homom,texture3d_median_cell_masked_homom,texture3d_median_full_homop,texture3d_median_a1_masked_homop,texture3d_median_a2_masked_homop,texture3d_median_cell_masked_homop,texture3d_std_full_autoc,texture3d_std_a1_masked_autoc,texture3d_std_a2_masked_autoc,texture3d_std_cell_masked_autoc,texture3d_std_full_indnc,texture3d_std_a1_masked_indnc,texture3d_std_a2_masked_indnc,texture3d_std_cell_masked_indnc,texture3d_std_full_inf1h,texture3d_std_a1_masked_inf1h,texture3d_std_a2_masked_inf1h,texture3d_std_cell_masked_inf1h,texture3d_std_full_idmnc,texture3d_std_a1_masked_idmnc,texture3d_std_a2_masked_idmnc,texture3d_std_cell_masked_idmnc,texture3d_std_full_svarh,texture3d_std_a1_masked_svarh,texture3d_std_a2_masked_svarh,texture3d_std_cell_masked_svarh,texture3d_std_full_inf2h,texture3d_std_a1_masked_inf2h,texture3d_std_a2_masked_inf2h,texture3d_std_cell_masked_inf2h,texture3d_std_full_sosvh,texture3d_std_a1_masked_sosvh,texture3d_std_a2_masked_sosvh,texture3d_std_cell_masked_sosvh,texture3d_std_full_maxpr,texture3d_std_a1_masked_maxpr,texture3d_std_a2_masked_maxpr,texture3d_std_cell_masked_maxpr,texture3d_std_full_cprom,texture3d_std_a1_masked_cprom,texture3d_std_a2_masked_cprom,texture3d_std_cell_masked_cprom,texture3d_std_full_savgh,texture3d_std_a1_masked_savgh,texture3d_std_a2_masked_savgh,texture3d_std_cell_masked_savgh,texture3d_std_full_dvarh,texture3d_std_a1_masked_dvarh,texture3d_std_a2_masked_dvarh,texture3d_std_cell_masked_dvarh,texture3d_std_full_senth,texture3d_std_a1_masked_senth,texture3d_std_a2_masked_senth,texture3d_std_cell_masked_senth,texture3d_std_full_contr,texture3d_std_a1_masked_contr,texture3d_std_a2_masked_contr,texture3d_std_cell_masked_contr,texture3d_std_full_corrm,texture3d_std_a1_masked_corrm,texture3d_std_a2_masked_corrm,texture3d_std_cell_masked_corrm,texture3d_std_full_corrp,texture3d_std_a1_masked_corrp,texture3d_std_a2_masked_corrp,texture3d_std_cell_masked_corrp,texture3d_std_full_cshad,texture3d_std_a1_masked_cshad,texture3d_std_a2_masked_cshad,texture3d_std_cell_masked_cshad,texture3d_std_full_denth,texture3d_std_a1_masked_denth,texture3d_std_a2_masked_denth,texture3d_std_cell_masked_denth,texture3d_std_full_dissi,texture3d_std_a1_masked_dissi,texture3d_std_a2_masked_dissi,texture3d_std_cell_masked_dissi,texture3d_std_full_energ,texture3d_std_a1_masked_energ,texture3d_std_a2_masked_energ,texture3d_std_cell_masked_energ,texture3d_std_full_entro,texture3d_std_a1_masked_entro,texture3d_std_a2_masked_entro,texture3d_std_cell_masked_entro,texture3d_std_full_homom,texture3d_std_a1_masked_homom,texture3d_std_a2_masked_homom,texture3d_std_cell_masked_homom,texture3d_std_full_homop,texture3d_std_a1_masked_homop,texture3d_std_a2_masked_homop,texture3d_std_cell_masked_homop,distance3d_full_homop,fibercount,bin_num3d_full_svarh
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,1,5,103.6103333,40.59183333,0.9221,4.0112,85.52541579,42.36389474,0.907312632,3.956005263,110.8688002,59.09621132,0.90837517,4.390179623,105.998,38.149,0.91766,4.1916,88.363,40.125,0.90924,4.0869,122.01,50.95,0.92294,4.4252,6.0,19.0,265.0,52.6845558,7.775301675,0.041742189,0.917741505,49.80901758,12.10385041,0.043933921,0.792492245,52.03256444,29.14823254,0.055078033,0.736765094,2.0,2.0,2.0,1,13001.0,18.1634,10629.0,417.0,25.4892,80.0,1.4102,0.0212,0.0135,0.1874,262144.0,1,1,6207.0028372835,8565.399704142012,7985.86001472754,9262.761904761905,64947.30858591614,64693.87781065089,64800.85081001473,63826.76190476191,64738.01838302612,64632.071577261806,64576.40200490087,64919.22222222222,65453.09510597083,65417.2674556213,65432.03593519882,65298.47619047619,8131.474715132179,10262.509171597632,9903.775331369661,8936.380952380952,10103.157349706746,9821.272222222222,10207.607609101082,11829.2,5215.003361440292,7509.4778106508875,6839.917893961709,8742.47619047619,59171.25381153145,55900.18402366864,57388.33262150221,47584.0,383.55768548100815,1204.3578431372548,968.145207733443,1123.4117647058824,19722.715907019145,23294.679585798818,22614.089248895434,24498.809523809523,3978.267819594044,9732.226715686274,7149.409022350199,11954.117647058823,13303.851231601082,21763.797794117647,17453.523378582202,24346.41176470588,3978.267959061065,9732.227328431372,7149.409159467983,11954.176470588236,19636.29330174752,19679.044195356284,19685.07752283359,18977.222222222223,17455.538730621338,16937.24947958367,16912.98293606594,17384.977777777778,16355.649589538574,12673.30904723779,12833.08826019158,12011.066666666668,16077.56326438656,26096.96875,21463.79775126834,30902.0,7685.503186285027,15645.300245098038,11766.154120389414,19242.941176470587,56296.91935961714,52688.149112426036,54167.860162002944,40825.90476190476,11554.031777024418,20208.09987745098,15813.061017413958,23048.29411764706,62894.33752848678,61759.473076923074,62241.07665684831,57847.76190476191,62892.09261622607,61754.0426035503,62235.5734167894,57847.76190476191,6305.0,6956.0,6956.0,9228.0,65470.0,65535.0,65463.0,63925.0,65535.0,65535.0,65535.0,65535.0,65526.0,65535.0,65525.0,65312.0,9327.0,9664.0,9664.0,8749.0,8329.0,9036.0,8653.0,8355.0,5224.0,5913.0,5913.0,8370.0,64952.0,65535.0,64883.0,48740.0,60.0,1062.0,271.0,1386.0,20422.0,21366.0,21366.0,24480.0,1631.0,10914.0,10565.0,23106.0,15010.0,25050.0,9305.0,4623.0,18640.0,18448.0,18448.0,18448.0,19063.5,20346.0,20113.0,20346.0,15167.0,4101.0,4381.0,3944.0,14251.0,30516.0,21313.0,33026.0,4379.0,15114.5,8300.0,17568.0,64380.0,65535.0,64244.0,37945.0,8463.0,21025.5,13101.0,23168.0,65244.0,65535.0,65209.0,58290.0,65244.0,65535.0,65209.0,58290.0,3071.312433909192,3972.111840603216,3534.0459071926216,2448.7211220934996,955.8109864412795,1223.7374728778163,1100.8094978225788,1292.1852257305732,2833.229745025126,3112.1684098920514,3270.4789382897466,1480.7444807541747,134.07490192631076,173.15630164349082,157.15356514746458,178.99391291794817,3281.9500043945877,2172.864598389332,2087.154791463704,863.997656312434,7924.130412272641,5981.953718691054,7673.824588330112,7592.411208568725,3037.0214095113133,4354.779770018872,3949.533245548338,3330.3082599927534,11155.901389799828,14702.221942422235,12995.207771353984,14195.814906413189,905.4217054496208,1272.6627074941453,2239.378392540064,516.3246879542014,4713.14209854991,4633.095639305975,4062.0016113803345,3225.478873550224,5083.885926872702,7399.063332434351,7038.484544583392,6242.525100727909,11024.174242364945,13357.379138671286,12970.117654228226,9168.398231128896,5083.885952611368,7399.064115876163,7038.484779196667,6242.593307604801,4086.9959880668766,4581.732614084535,4692.550330851976,3373.703977588292,2770.3450207027436,3478.7142199020504,3506.225907361579,3469.751668916757,8541.12348406243,8940.932512515732,9052.37201352484,9464.733402126725,11739.792811154286,13652.071625266288,13693.72285291916,9514.07592495889,8329.724094290155,11414.407753827494,10693.131669588807,10049.162408588432,14413.694517746486,18038.312673855537,16310.3533801006,17085.945112046982,10404.56106053074,13190.074937089228,12630.883685821243,9529.087208706922,4289.93690618279,5481.791903253617,4924.800734343442,5814.889131357306,4296.222964733972,5495.928653562457,4940.732672690352,5814.889131357306,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,2,5,,,,,,,,,112.8778639,60.14901128,0.911120301,4.374930451,,,,,,,,,122.155,48.5075,0.924535,4.3852,,,266.0,,,,,,,,,51.32434125,34.7904773,0.063539169,0.825135586,,,4.0,1,13235.0,17.8069,10841.0,391.0,27.7263,88.0,1.4137,0.0248,0.034,0.1913,262144.0,2,1,6186.404913047664,,,,64892.25753860616,,,,64381.794078826904,,,,65445.283751720075,,,,7897.644132486933,,,,10605.70670443815,,,,5209.592906773279,,,,58575.34928167347,,,,390.8859944640711,,,,19721.10828411414,,,,3621.233718207217,,,,12846.453982404904,,,,3621.233817665621,,,,20108.530796051025,,,,17475.63260510485,,,,16443.336891174316,,,,15475.46297886961,,,,7034.618242479589,,,,55135.87213391396,,,,11122.038598902342,,,,62647.99409935954,,,,62644.95962421641,,,,6305.0,,,,65409.0,,,,65535.0,,,,65517.0,,,,8864.0,,,,7977.0,,,,5224.0,,,,64397.0,,,,58.0,,,,20422.0,,,,1529.0,,10285.0,,,,,,18640.0,,,,19043.0,,,,14902.5,,,,14068.0,,,,4289.0,,,,63299.0,,,,8501.0,,,,64966.0,,,,64966.0,,,,2854.8187417094377,,,,926.3872442871346,,,,3697.3902872369395,,,,130.5489638611212,,,,3090.5349046332494,,,,8756.047937443938,,,,2819.190114958314,,,,10912.167052932287,,,,958.2817770904381,,,,4516.699210330257,,,,4703.975214769025,,,,10633.113678384645,,,,4703.9753119020315,,,,4835.749631897135,,,,2755.47487671982,,,,8607.869860928758,,,,11280.462992992369,,,,7648.555663601785,,,,14372.979910841535,,,,9967.100897136219,,,,4154.0889193514895,,,,4162.283842457438,,,,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,3,5,99.04881,50.9306,0.88132,4.03132,105.5670063,45.221375,0.8991225,4.48310625,110.0993029,58.65412635,0.903274585,4.481487004,115.605,44.2285,0.896785,4.0616,103.635,43.0015,0.90624,4.4456,124.7,49.419,0.91704,4.4457,10.0,16.0,277.0,55.15995846,21.17625753,0.06487247,0.627315464,46.81813676,12.20480763,0.050222721,0.858532507,52.19456906,27.59423158,0.070177547,0.819769789,6.0,6.0,6.0,1,13628.0,17.2358,11085.0,439.0,25.2506,94.0,1.4238,0.0241,0.0269,0.1866,262144.0,3,1,6172.309762796504,2858.0324333223575,2932.6308970751816,2731.1739130434785,64855.20163684284,64780.039677313136,64692.320225086696,64896.391304347824,64149.269318654326,63745.03893005149,63780.13198833252,64918.63265306123,65440.020430018034,65430.11294040171,65416.77373552313,65446.57971014493,7798.375746982938,3033.6010865986173,3034.3118497677156,3060.768115942029,10726.191721759125,10056.382442748092,10197.524072727272,6765.4,5213.349224580385,2476.8221929535725,2560.379964666623,2332.855072463768,58180.99767512831,57347.79453407969,56343.724137931036,59073.47826086957,385.5472307268768,21.38104976141786,25.730349054090063,19.5,19723.88703010126,13585.231478432665,13734.959955506118,13333.202898550724,3479.2049803992923,944.8113831899404,1049.179080003452,1025.125,12743.118241063896,10765.275093756894,11565.187537757833,11401.625,3479.205038291678,944.8113831899404,1049.179080003452,1025.125,20407.165111541748,19953.57176943363,20096.582839086048,18967.88775510204,17490.142681121826,19524.384528444054,19527.7301895965,19477.561224489797,16489.575397491455,13446.300389300515,13449.505007292173,13435.326530612245,15289.273814446631,11388.54246635782,12056.742211098644,12555.225,6820.526283143391,3767.139863225237,4143.036851644084,4101.175,54465.74554029685,53112.28284491274,51896.77111823595,55124.42028985507,10985.442843674016,8668.154643723803,9366.948045223095,9256.475,62482.24140380081,62140.29404017122,61754.515671007,62661.07246376811,62478.64407268692,62138.785808363515,61747.89851468952,62661.07246376811,6305.0,2536.0,2558.0,2469.0,65367.0,65240.0,65176.0,65440.0,65535.0,65535.0,65535.0,65535.0,65512.0,65494.0,65485.0,65522.0,8748.0,3100.0,3083.0,3258.0,8071.0,7700.5,7999.0,5493.0,5224.0,2015.0,2015.0,2015.0,64025.0,62885.0,62301.0,64684.0,56.0,11.0,13.0,18.5,20422.0,12898.0,12953.0,12723.0,1505.0,967.5,10421.5,9090.0,9847.0,12321.0,691.0,750.0,18640.0,17945.0,17945.0,17945.0,19059.0,19440.0,19440.0,19440.0,15297.5,13399.0,13399.0,13391.0,14230.0,11237.0,11859.0,13991.5,4329.0,2762.0,2994.0,3870.5,62585.0,60450.0,59387.0,63855.0,8660.5,7262.0,7862.0,9862.0,64780.0,64207.0,63918.0,65109.0,64780.0,64207.0,63918.0,65109.0,2725.0311050010127,666.0345856242883,789.3141617667062,411.82833614250677,926.6620560890195,921.6534233835771,1005.9102081744351,825.9250276076717,4302.519434569291,4689.882244232365,4519.525423730227,1791.78340293,131.17473127470834,128.3745077684621,144.02068589231075,114.374848481357,3030.242822366099,369.28924124572063,389.974298208696,399.00449109119444,8934.900308296154,7852.53127100647,7951.458192743504,4222.425208337028,2713.330048290588,774.3184375954094,915.1126188536496,488.2280375779013,10896.559785576283,10945.50258800903,11912.471956886156,8609.60231472066,888.1104321355056,24.179947128048575,38.297563611883845,16.323296235748465,4372.960814355556,1399.1237325752168,1613.672292460139,948.088031436911,4537.761505360936,878.7276454136223,988.6945112501883,759.8080082330009,10470.294747805849,8299.190835426265,8799.583861198984,7324.990828279241,4537.761510365803,878.7276454136223,988.6945112501883,759.8080082330009,5267.982092667065,5520.007666654675,5506.129548011188,3111.3920530542664,2752.9787068652395,516.0387256945103,449.87528853389955,114.41421938946499,8638.577732262558,85.04258521240898,95.22976232097162,72.58419115985723,11122.084221694337,7436.770117438937,7737.882325925825,7308.52450049769,7351.844920230752,3491.4788919179073,3801.904582133754,3039.6623816429023,14436.563718324924,14511.800115164715,15408.907551344762,13256.517171527696,9750.580104985529,7099.5609102051785,7597.965581049015,6308.755059389689,4151.829139619743,4142.236176883769,4496.591338089426,3716.788356955663,4161.952066889031,4145.1871273919505,4513.472690893334,3716.788356955663,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,4,5,,,,,,,,,111.1944884,57.55113718,0.897702419,4.486591336,,,,,,,,,125.91,50.039,0.91243,4.4715,,,277.0,,,,,,,,,51.3034769,27.19505614,0.068108033,0.85483895,,,8.0,1,12968.0,18.2148,10650.0,410.0,25.9756,86.0,1.4084,0.0275,0.0201,0.1838,262144.0,4,1,6130.56952577478,,,,64858.268658108915,,,,64261.47499847412,,,,65440.50038690982,,,,7792.7517740227095,,,,10031.168225455265,,,,5181.819057915736,,,,58196.854445072524,,,,362.61484721968094,,,,19657.07233841713,,,,3412.5723590373564,,,,12617.841843170556,,,,3412.5724167498,,,,20300.09111404419,,,,17485.54405593872,,,,16467.121547698975,,,,15115.410500366886,,,,6745.824578905277,,,,54579.101540504795,,,,10869.173961794362,,,,62495.53121346995,,,,62492.29009455966,,,,6305.0,,,,65374.0,,,,65535.0,,,,65513.0,,,,8795.0,,,,7664.0,,,,5224.0,,,,64083.0,,,,53.0,,,,20422.0,,,,1446.0,,10131.0,,,,,,18640.0,,,,19055.5,,,,16546.5,,,,13749.0,,,,4118.0,,,,62696.0,,,,8357.0,,,,64809.0,,,,64809.0,,,,2734.0958575693044,,,,939.125861278829,,,,3967.145946431709,,,,132.79254668747538,,,,3085.713860955394,,,,8264.022558905455,,,,2732.681205871764,,,,11081.620975371019,,,,806.5100616516559,,,,4367.68307714442,,,,4525.142764326367,,,,10456.331892148899,,,,4525.142850589843,,,,5013.225504143391,,,,2756.807729697058,,,,8615.909162221855,,,,11087.168709573776,,,,7381.59953001001,,,,14534.674664784265,,,,9739.400293053297,,,,4209.274604173609,,,,4218.461257766405,,,,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,5,5,94.93796667,39.31533333,0.898064444,4.0124,112.0075455,41.72518182,0.911296818,4.307127273,113.2175109,56.98762838,0.903610845,4.416950676,108.43,38.42,0.90503,4.1507,132.3,37.808,0.927275,4.31865,125.29,47.819,0.914355,4.39535,9.0,22.0,296.0,53.91690103,6.014077929,0.048436016,0.582183188,48.14875732,9.721301758,0.040708872,0.69599839,47.73715638,26.34787652,0.051586184,0.770442141,10.0,10.0,10.0,1,13636.0,17.2245,11081.0,403.0,27.4963,82.0,1.4261,0.0248,0.0146,0.1918,262144.0,5,1,6070.297039581289,2952.5174524025383,3056.616516343632,2765.875,64884.418836549994,64711.45036264732,64562.0129853515,64822.25,64396.4665184021,64220.83654346695,63727.780136776564,65268.07692307692,65444.22742885182,65420.152765185856,65397.0804068317,65436.25,7789.1018536691745,3097.193109700816,3047.6051941406,3085.25,9879.85494380424,9143.906976744185,10004.280042918455,,5108.991244139134,2563.143245693563,2678.9742211987464,2397.625,58495.09801003162,56399.62896645512,54872.79517686944,58318.0,324.7199646499862,21.972327044025157,53.98027964115413,23.0,19561.792874277613,13767.744106980961,13970.704535277937,13414.625,3169.440910039993,1036.6440523273502,1144.449516014795,1326.5,11915.06556271181,11187.345299665349,12111.420240812151,13573.25,3169.44095019354,1036.6440523273502,1144.449516014795,1326.5,20159.92993927002,19665.580947423216,20217.91339185465,18551.0,17479.45384979248,19503.215859795244,19528.587833010104,19462.30769230769,16437.40595626831,13438.830817282666,13472.649178319894,13427.923076923076,14364.428317887603,11626.50532400365,12553.506885968363,14653.5,6300.349745426511,4117.959233343474,4466.6049421578655,5306.5,55004.25471595246,52394.039437896645,50072.36761977867,54431.375,10205.3785114277,9082.391238211134,9853.126465727551,11323.0,62612.224288518155,61835.150725294654,61177.0595535086,62327.625,62609.669779740485,61831.654805077065,61167.6128062432,62327.625,6305.0,2523.0,2631.0,2463.0,65376.0,65279.5,64963.0,65460.5,65535.0,65535.0,65535.0,65535.0,65513.0,65500.0,65456.0,65524.5,8869.0,3159.0,3030.0,3312.5,7616.0,6936.5,7826.0,,5224.0,2015.0,2015.0,2015.0,64101.0,63245.0,60337.0,64863.0,48.0,9.0,15.0,27.0,20422.0,12862.5,13143.0,12706.0,1277.5,1324.5,9099.0,8702.0,10260.0,15028.0,663.0,799.0,18640.0,17945.0,17945.0,17945.0,19064.5,19440.0,19440.0,19440.0,17103.5,13398.0,13409.0,13391.0,12267.0,10924.0,12374.0,16341.5,3481.0,2650.0,3194.0,5299.0,62731.0,61115.0,55902.0,64218.5,7129.0,6840.0,8191.0,12320.5,64818.0,64386.0,62961.0,65199.0,64818.0,64386.0,62961.0,65199.0,2717.347707032904,880.9721745152963,1087.322742800187,468.31091101425346,919.109016976408,1049.290098071774,1087.569228009201,989.4595431345336,3586.735442775206,3673.0485024580976,4433.889529112774,588.864025252593,130.5241342539896,147.29323833425008,169.0868885129397,137.01893117376153,3127.271034930316,438.0039181753172,587.7388385312479,400.43437352455146,8138.12017354384,7723.874289194143,7908.323192610825,,2709.892491163126,980.4128369188502,1191.7320829045898,566.6403042274702,10891.84391101758,12697.018112785212,12920.804496294197,10133.868523421843,745.9746460769454,24.726208721304612,573.6801639494173,13.874436925511608,4349.593519135285,1797.4301457252063,1974.7563219475946,1096.376866946307,4368.082836129157,1022.1831357978815,1195.7607301642684,903.2188273059857,10281.700890436578,9103.221695494638,9199.014453235182,7393.516293855042,4368.082835747292,1022.1831357978815,1195.7607301642684,903.2188273059857,4736.480154913139,4795.460860253418,5671.083298030209,1971.9978545783306,2765.642338346402,176.38385267961334,383.6738649561265,72.54323338574847,8591.280554721123,79.27594433895445,457.19487100030886,66.00170340279868,10928.356835590203,8033.666520651139,7975.860403091517,7356.5021069799195,7189.894699756636,4025.6824849444424,4096.589690757564,3612.6166071145717,14236.601781883974,15973.139200829883,16196.744624073961,14857.613628519723,9553.490723977658,7902.168879758198,7994.41149542861,6588.784599605606,4120.592800649508,4708.9330459532985,4824.189737247658,4452.286573702888,4128.038777378497,4716.188272213458,4852.706283283284,4452.286573702888,D1,N1,Q8
sub7500_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1,6,5,,,,,,,,,109.2825208,58.34025939,0.907746587,4.479894198,,,,,,,,,120.17,48.657,0.92001,4.4968,,,293.0,,,,,,,,,50.07271191,29.77450234,0.056917248,0.775797992,,,12.0,1,13970.0,16.7648,11317.0,398.0,28.4347,91.0,1.4284,0.0266,0.0012,0.1775,262144.0,6,1,6066.815853912264,,,,64854.89517682143,,,,64093.24047088623,,,,65440.143126930525,,,,7684.714594369669,,,,10724.295611715652,,,,5087.456876270346,,,,58193.97416363918,,,,322.7491547890324,,,,19569.343208019247,,,,3084.7588389800494,,,,11891.478632983119,,,,3084.758868492504,,,,20476.727504730225,,,,17495.32102203369,,,,16489.49500656128,,,,14337.089422736395,,,,6154.240541258411,,,,54385.54632460029,,,,10134.138730669343,,,,62479.27606975764,,,,62476.816206008036,,,,6305.0,,,,65320.0,,,,65535.0,,,,65505.0,,,,8733.0,,,,8248.0,,,,5224.0,,,,63601.0,,,,49.0,,,,20422.0,,,,1286.0,,9202.0,,,,,,18640.0,,,,19083.5,,,,17055.5,,,,12412.0,,,,3532.0,,,,61781.0,,,,7198.0,,,,64568.0,,,,64568.0,,,,2622.483597608803,,,,898.9447425820725,,,,4390.269640234681,,,,128.7613089351755,,,,3073.492437144346,,,,8762.467618210825,,,,2598.3881564213275,,,,10636.616014303772,,,,672.6278863646126,,,,4263.2972650017355,,,,4185.769000941816,,,,10030.688141722474,,,,4185.768975351366,,,,5336.170853898474,,,,2765.70890315706,,,,8633.299173419911,,,,10674.254546001903,,,,6870.664050621442,,,,14107.182914810524,,,,9288.997395761628,,,,4027.6542038702705,,,,4035.527167369588,,,,D1,N1,Q8
